layer,ProjectNum,ProjectID,Name,BondAmount,AmountPaid,District,Category,Status,longitude,latitude
2024 Bond Program,1020520,PK24YK32,Pointer Park - Playground (New),300000,0,06,Playgrounds,,-96.86919597415,32.7914956506971
2024 Bond Program,1020521,PK24YK33,Preston Hollow Park - Playground Replacement,300000,0,13,Playgrounds,,-96.7912227386152,32.8728525942293
2024 Bond Program,1020522,PK24YK34,Sleepy Hollow Park - Playground Replacement,300000,0,02,Playgrounds,,-96.8625458670992,32.8139936803332
2024 Bond Program,1020523,PK24YB06,"Bachman Parking Lot (Aquatics, Skate Park)",1500000,0,06,Aquatics,Remaining To Be Awarded,-96.8668998752073,32.8538793015208
2024 Bond Program,1020524,PK24YK35,South Central Park - Playground Expansion,200000,0,07,Playgrounds,,-96.7437078576591,32.7176185801327
2024 Bond Program,1020525,PK24YK36,Stafford Park â€“ Playground Replacement,300000,0,06,Playgrounds,Remaining To Be Awarded,-96.8395641337059,32.7707776074036
2024 Bond Program,1020526,PK24YK37,Stevens Park - Playground Replacement,300000,0,01,Playgrounds,,-96.8576036492783,32.7545949830302
2024 Bond Program,1020527,PK24YK38,D7 (Park B) - Playground Replacement (TBD),300000,0,07,Playgrounds,,-96.7969610222013,32.7763800686455
2024 Bond Program,1020528,PK24YK39,Tietze Park - Playground Replacement,300000,0,14,Playgrounds,,-96.7608174668985,32.8234431724714
2024 Bond Program,1020529,PK24YB07,Community Pools (TBD) (CD8 Prj),1000000,0,08,Aquatics,Remaining To Be Awarded,-96.796959813934,32.7763813328409
2024 Bond Program,1020530,PK24YK40,Timberglen Park - Playground Replacement,300000,0,12,Playgrounds,,-96.8470909375677,33.0035563007844
2024 Bond Program,1020531,PK24YK41,Walnut Hill Park - Playground Replacement,300000,0,13,Playgrounds,,-96.8396067000497,32.8813043412844
2024 Bond Program,1020532,PK24YB08,"Jaycee Zaragoza Park - Comm Pool (Rpl). Add Pool Blg, IT",4500000,0,06,Aquatics,Remaining To Be Awarded,-96.9074721548474,32.7802605442601
2024 Bond Program,1020533,PK24YB09,"Pleasant Oaks Comm Pool - (Rpl). Add Pool Blg, IT",1000000,0,05,Aquatics,Remaining To Be Awarded,-96.6720120355655,32.7516933159002
2024 Bond Program,1020534,PK24YB10,Gateway Park- Parking Area and Entrance,550000,0,05,Athletic Field Development / Improvement,Remaining To Be Awarded,-96.7029383210214,32.7558867923464
2024 Bond Program,1020535,PK24YB11,"Jaycee Zaragoza Park - Softball Field Renovations, Fencing",335000,0,06,Athletic Field Development / Improvement,,-96.9074721548474,32.7802605442601
2024 Bond Program,1020536,PK24YB12,Nash Davis Park - Soccer Pitch (New),450000,0,06,Athletic Field Development / Improvement,,-96.8548705646453,32.787912044297
2024 Bond Program,1020537,PK24YB13,Taylor Fields - Athletic Field Development,2500000,0,02,Athletic Field Development / Improvement,Remaining To Be Awarded,-96.7844794727643,32.7798314152655
2024 Bond Program,1020538,PK24YB14,Wheatland Park - Develop Football Complex (New),1000000,0,08,Athletic Field Development / Improvement,Remaining To Be Awarded,-96.8514495369415,32.6498166830145
2024 Bond Program,1020539,PK24YB15,Site Improvements - 12000 Greenville,500000,0,10,CDSF,Remaining To Be Awarded,-96.7432509242719,32.9121137248568
2024 Bond Program,1020540,PK24YB16,Abrams Triangle Park - Monuments,60000,0,14,CDSF,Under Construction,-96.7553330201277,32.8052574238844
2024 Bond Program,1020541,PK24YB17,Bachman Lake Park - Shade Structure and PIP Surfacing,750000,0,06,CDSF,,-96.8668998752073,32.8538793015208
2024 Bond Program,1020542,PK24YB18,Bickers Park - Park Furnishings Package,45000,0,06,CDSF,Under Construction,-96.8433352970639,32.7872949911899
2024 Bond Program,1020543,PK24YB19,Bitter Creek Park Trail,600000,0,05,CDSF,Remaining To Be Awarded,-96.6439573556089,32.7274633820666
2024 Bond Program,1020544,PK24YB20,Bushmills - Park Site Improvements,300000,0,10,CDSF,Remaining To Be Awarded,-96.7067404532309,32.9118281501754
2024 Bond Program,1020545,PK24YB21,Cedar Crest Golf Course - Facility Improvements,1000000,0,04,CDSF,,-96.7930770475953,32.722946632161
2024 Bond Program,1020546,PK24YB22,Craddock Park - Shade Structure,20000,0,14,CDSF,Under Design,-96.8160739657522,32.8194353134066
2024 Bond Program,1020547,PK24YB23,Dallas Cultural Trail - Development,250000,0,02,CDSF,,-96.7817178823724,32.7850148098051
2024 Bond Program,1020548,PK24YB24,Dallas Water Commons - Phase II Completion,250000,0,02,CDSF,Remaining To Be Awarded,-96.7944519666994,32.7614779563375
2024 Bond Program,1020549,PK24YB25,Dallas Zoo (CD4),500000,0,04,CDSF,,-96.8152002820683,32.738038118189
2024 Bond Program,1020550,PK24YB26,Dallas Zoo (Mayor) - Site Development,3000000,0,04,CDSF,,-96.8152002820683,32.738038118189
2024 Bond Program,1020551,PK24YB27,Elmwood Parkway - Playground Enhancements,125000,0,01,CDSF,,-96.8479606035775,32.7268828122506
2024 Bond Program,1020552,PK24YB28,"Emma Carter Park - Playground Rplcmt, Shade Structure",351500,0,06,CDSF,Remaining To Be Awarded,-96.8916757138026,32.7930753429164
2024 Bond Program,1020553,PK24YB29,Exall Park - Playground,300000,0,14,CDSF,,-96.7850789855651,32.7932433305361
2024 Bond Program,1020554,PK24YB30,Fruitdale Park - Site Development,30000,0,04,CDSF,Remaining To Be Awarded,-96.7599864653228,32.709487908779
2024 Bond Program,1020555,PK24YB31,Glendale Park (CD3)- Site Development,1000000,0,03,CDSF,Under Construction,-96.7969316522966,32.6821999606766
2024 Bond Program,1020556,PK24YB32,Glendale Park (CD3) -Land Acq and Site Development,50000,0,03,CDSF,Remaining To Be Awarded,-96.7969316522966,32.6821999606766
2024 Bond Program,1020557,PK24YB33,Guard Park - Parking Lot,300000,0,05,CDSF,Remaining To Be Awarded,-96.7111637422153,32.7369935634176
2024 Bond Program,1020558,PK24YB34,Hamilton Park - Tennis Court Repairs,75000,0,10,CDSF,,-96.7645575614648,32.9171079182321
2024 Bond Program,1020559,PK24YB35,Harry S. Moss Park - Pavilion,425000,0,10,CDSF,,-96.7512300360942,32.8872627288521
2024 Bond Program,1020560,PK24YB36,Hattie R. Moore Park - Park Furnishings Pckg,48000,0,06,CDSF,Remaining To Be Awarded,-96.8388485576464,32.7804124590321
2024 Bond Program,1020561,PK24YB38,Helen C. Emory Park,48000,0,06,CDSF,Remaining To Be Awarded,-96.8373556332947,32.7755158195456
2024 Bond Program,1020562,PK24YB37,Helen C. Emory Park - Playground Replacement,300000,0,06,CDSF,Remaining To Be Awarded,-96.8373556332947,32.7755158195456
2024 Bond Program,1020563,PK24YB39,Helen C. Emory Park - Park Furnishings Pckg,42000,0,06,CDSF,Remaining To Be Awarded,-96.8373556332947,32.7755158195456
2024 Bond Program,1020564,PK24YB40,"Hiawatha Williams Rec Ctr - Fac Upgrds, Mem. Art Dedication",80000,0,04,CDSF,,-96.770756479009,32.6988340815275
2024 Bond Program,1020565,PK24YB41,"Jaycee Zaragoza Rec Ctr - Kitchen, Sr Serving Area Rehab",120000,0,06,CDSF,Remaining To Be Awarded,-96.9074721548474,32.7802605442601
2024 Bond Program,1020566,PK24YB42,K.B. Polk Recreation Center - Community Garden,250000,0,02,CDSF,Remaining To Be Awarded,-96.8304639476577,32.8414213901029
2024 Bond Program,1020567,PK24YB43,Kidd Springs Park - Shade Structure,75000,0,01,CDSF,,-96.8345374140511,32.7537487538179
2024 Bond Program,1020568,PK24YB44,Kiest Conservation Area - Bridge Repair,30000,0,04,CDSF,Remaining To Be Awarded,-96.8527297512127,32.7038290461467
2024 Bond Program,1020569,PK24YB46,Klyde Warren Park - Site Development (Mayor),1000000,0,14,CDSF,Remaining To Be Awarded,-96.8015838672204,32.7893948766715
2024 Bond Program,1020570,PK24YB45,Klyde Warren Park - Site Development (CD14),1000000,0,14,CDSF,Remaining To Be Awarded,-96.8015838672204,32.7893948766715
2024 Bond Program,1020571,PK24YB47,McCree Park - Site Improvements (CD10),500000,0,10,CDSF,Remaining To Be Awarded,-96.699473660588,32.8703759772088
2024 Bond Program,1020648,PK24YK42,West Trinity Heights Park - Playground (New),300000,0,04,Playgrounds,,-96.8092963733368,32.7244539338018
2024 Bond Program,1020649,PK24YK43,White Rock Lake - Playground Replacements (WRL; Winsted),300000,0,09,Playgrounds,,-96.7243331950593,32.8545035932268
2024 Bond Program,1020650,PK24YK44,William Blair Jr. Park - Playground Replacement,300000,0,07,Playgrounds,,-96.7439663486575,32.7434857348602
2024 Bond Program,1020651,PK24YK45,Willis C. Winters Park - Playground Replacement,300000,0,14,Playgrounds,,-96.7513403948432,32.8038645891849
2024 Bond Program,1020652,PK24YK46,Arcadia Recreation Ctr- Inter Upgrades- Safety and Security,768670,26060.25,03,Recreation Center,Under Design,-96.9140620144198,32.7430730401279
2024 Bond Program,1020653,PK24YK47,Arlington Recreation Center - Safety and Security,1089065,0,02,Recreation Center,Remaining To Be Awarded,-96.8577999134436,32.8176003773901
2024 Bond Program,1020654,PK24YK48,Bachman Recreation Center - Auditorium Renovations,1500000,0,06,Recreation Center,,-96.8668998752073,32.8538793015208
2024 Bond Program,1020655,PK24YK49,Campbell Green Rec Ctr- Inter Upgrades- Safety and Security,1564018,0,12,Recreation Center,Design Completed,-96.787164367833,32.9775168616227
2024 Bond Program,1020656,PK24YK50,Campbell Green Recreation Ctr - Mjr Renovation/Replacement,7000000,0,12,Recreation Center,Design Completed,-96.787164367833,32.9775168616227
2024 Bond Program,1020657,PK24YK51,Eloise Lundy Rec Cntr â¿¿ Inter Upgrds  Safety and Security,1360431,43973.25,04,Recreation Center,Under Design,-96.806295708767,32.7560442680623
2024 Bond Program,1020658,PK24YK52,"Exall Park Rec Cntr - Demo (New); Splash Pad, Sr Ctr",17660000,387131.4,14,Recreation Center,Under Design,-96.7850789855651,32.7932433305361
2024 Bond Program,1020659,PK24YK53,Hattie R. Moore Park- Anita Martinez Rec Ctr - HVAC Rplcmnt,1500000,0,06,Recreation Center,,-96.8388485576464,32.7804124590321
2024 Bond Program,1020660,PK24YK54,John C. Phelps Rec Ctr- Inter Upgrades- Safety and Security,1154555,118845.73,04,Recreation Center,Design Completed,-96.7726162568906,32.7226125478892
2024 Bond Program,1020661,PK24YK55,K.B. Polk Rec Ctr- Inter Upgrades- Safety and Security,1112792,0,02,Recreation Center,,-96.8304639476577,32.8414213901029
2024 Bond Program,1020662,PK24YK56,Kiest Rec Ctr- Inter Upgrades- Safety and Security,1873306,189800.57,04,Recreation Center,Design Completed,-96.8528151851954,32.7100244026504
2024 Bond Program,1020663,PK24YK57,Marcus Park - Renovation (Major),4000000,96798.72,13,Recreation Center,Remaining To Be Awarded,-96.878726810522,32.9059343953242
2024 Bond Program,1020664,PK24YK58,Martin Weiss Rec Cntr - Gym/Multi-Purpose/Entry Add (New),9000000,33750,01,Recreation Center,Remaining To Be Awarded,-96.8773053429785,32.7332003659435
2024 Bond Program,1020665,PK24YK60,Reverchon Rec Ctr- Inter Upgrades- Safety and Security,1296086,0,02,Recreation Center,Under Design,-96.8128365772732,32.8003321012337
2024 Bond Program,1020666,PK24YK61,Tommie M. Allen Rec Ctr- Inter Upgrades- Safety and Security,862084,72173.5,08,Recreation Center,Design Completed,-96.7530678621875,32.659471553952
2024 Bond Program,1020667,PK24YK62,"Trinity River Audubon Cntr - Inter Strt Remodel, Ext Ex Rmdl",1500000,0,08,Recreation Center,,-96.705465549513,32.705598830486
2024 Bond Program,1020668,PK24YK63,White Rock Hills Recreation Center (New),17660000,0,02,Recreation Center,Remaining To Be Awarded,-96.7142972131904,32.8031433983132
2024 Bond Program,1020669,PK24YK64,Big Cedar Wilderness - Implementation,1500000,0,03,Renewal and Transformational Projects,,-96.9560919520709,32.656523326945
2024 Bond Program,1020670,PK24YK65,Crawford Memorial Park - Master Plan Implementation Ph II,9000000,0,05,Renewal and Transformational Projects,Remaining To Be Awarded,-96.6696173051881,32.7132593819034
2024 Bond Program,1020671,PK24YK66,Dallas International District - Land Acquisition,20000000,19299.02,11,Renewal and Transformational Projects,Complete,-96.8150164276722,32.9284475461433
2024 Bond Program,1020672,PK24YK67,"Forest/Audelia - Phase III â¿¿ First, Second Floor of N Wing",15000000,0,10,Renewal and Transformational Projects,,-96.7199712484765,32.9096439834652
2024 Bond Program,1020673,PK24YK68,Glendale Park - Dvlopmnt Plan Phase I; Phase II,9000000,110625.19,03,Renewal and Transformational Projects,Remaining To Be Awarded,-96.7969316522966,32.6821999606766
2024 Bond Program,1020674,PK24YK69,"Kleberg Park Loop Trail, Pavilion, Amenities",1500000,0,08,Renewal and Transformational Projects,Remaining To Be Awarded,-96.6041546908109,32.6849534818443
2024 Bond Program,1020675,PK24YK70,New Park- Site Dvlpmnt (Fish Trap Rd Acr W Dallas MP Ctr),110000,0,06,Renewal and Transformational Projects,,-96.7969610222013,32.7763800686455
2024 Bond Program,1020676,PK24YK71,Old City Park - Site Development,273993,0,02,Renewal and Transformational Projects,,-96.7883313563326,32.7733945037988
2024 Bond Program,1020677,PK24YK72,Parkdale Lake Trail- FPRK to Parkdale Lk/Lawnview Prk (New),3000000,0,07,Renewal and Transformational Projects,,-96.7322060267173,32.7716873160563
2024 Bond Program,1020678,PK24YK73,Roland G Parrish Park - Site Dvlpmnt Phase II,7000000,0,04,Renewal and Transformational Projects,,-96.7877064059723,32.7420848019202
2024 Bond Program,1020679,PK24YK74,Rosemeade Park - Site Development Phase I,4750000,0,12,Renewal and Transformational Projects,,-96.8530448890112,33.0090213139211
2024 Bond Program,1020680,PK24YK75,Skatepark with Lights (CD14 Prj),500000,0,14,Specialty Parks,,-96.7969610222013,32.7763800686455
2024 Bond Program,1020681,PK24YK76,Lakeland Hills Park - Skate Park (Redevelopment),1000000,0,07,Specialty Parks,Remaining To Be Awarded,-96.6966478155283,32.8038608222678
2024 Bond Program,1020682,PK24YK77,Westmorelan Park â€“ Skatepark (New) (Pivt Match),1000000,11000,01,Specialty Parks,Under Design,-96.8795545408433,32.7213909510765
2024 Bond Program,1020683,PK24YK78,D5 Sprayground (New) (CD5 Prj),3000000,0,05,Spraygrounds,,-96.7969610222013,32.7763800686455
2024 Bond Program,1020684,PK24YK79,Vickery Meadow - Sprygrnd (New); Pavln Vick Mdw (Fair Oaks),3500000,0,13,Spraygrounds,Remaining To Be Awarded,-96.7969610222013,32.7763800686455
2024 Bond Program,1020685,PK24YK80,Cottonbelt Trail - Trailhead Development,1000000,0,12,Trail Improvements,,-96.7941211771671,32.9817797030694
2024 Bond Program,1020686,PK24YK81,Hattie R. Moore Park,45000,0,06,Trail Improvements,Remaining To Be Awarded,-96.8388485576464,32.7804124590321
2024 Bond Program,1020687,PK24YK82,Santa Fe Trail - Phase I,2000000,0,"09,02,14",Trail Improvements,,-96.7522152581492,32.8010323164033
2024 Bond Program,1020688,PK24YK83,St. Augustine Park Trail (New),500000,0,05,Trail Improvements,Remaining To Be Awarded,-96.6531605949754,32.7386720614223
2024 Bond Program,1020689,PK24YK84,White Rock Crk Trl - Walnut Hill (Lk Hghlnds Trl Con) NW Hwy,7000000,0,10,Trail Improvements,Remaining To Be Awarded,-96.7878577124784,32.9326034064374
2024 Bond Program,1020690,PK24YK85,White Rock Lake Trail - E Lawther - Rcnstrct; Expnd Width,2500000,0,09,Trail Improvements,Canceled/Reprogrammed,-96.7878577124784,32.9326034064374
2024 Bond Program,1020691,PK24YK86,Royal Park - Tennis and Pickleball Court Renovation,325000,0,13,CDSF,Remaining To Be Awarded,-96.8636008086563,32.8986578371455
2024 Bond Program,1020692,PK24YK87,Cheyenne - Playground Replacement,300000,0,05,CDSF,,-96.6365598345481,32.7247647712941
2024 Bond Program,1020693,PK24YK59,"Santos Rodriguez Comm Cnt - HSTR, Utl, Elv Prkg Lot Relc",5000000,0,02,Recreation Center,Remaining To Be Awarded,-96.8096786427293,32.7932774877812
2024 Bond Program,1020699,SD24YC41,Desco 7108,281750,0,13,Storm Drainage,Remaining To Be Awarded,-96.7816034270105,32.8737740206998
2024 Bond Program,1020858,TP24Y437,Tyler-Sylvan-Colorado Intersection Realignment,3930000,0,01,Vision Zero/Safety,,-96.836136283144,32.7586301039482
2024 Bond Program,1020863,TP24Y364,11th-Corinth St,655000,0,04,Traffic Signals - Warranted Signals,,-96.7995022799568,32.7465599709819
2024 Bond Program,1020864,TP24Y365,12th-Madison,655000,0,01,Traffic Signals - Warranted Signals,,-96.8264805261903,32.7412137735722
2024 Bond Program,1020865,TP24Y366,2nd-Pine,655000,0,07,Traffic Signals - Warranted Signals,,-96.7501598294488,32.7658352925149
2024 Bond Program,1020866,TP24Y367,Beckleymeade-Polk,655000,0,08,Traffic Signals - Warranted Signals,,-96.8401404037523,32.6403680384475
2024 Bond Program,1020867,TP24Y368,Belt Line-Lawson,655000,0,08,Traffic Signals - Warranted Signals,,-96.582806540934,32.6926770760741
2024 Bond Program,1020868,TP24Y369,Buckner-Gross,655000,0,"07,02",Traffic Signals - Warranted Signals,,-96.6880179643892,32.8151112920981
2024 Bond Program,1020869,TP24Y370,Buford-Camp Wisdom,655000,0,"03,08",Traffic Signals - Warranted Signals,,-96.812287805266,32.6623492717919
2024 Bond Program,1020870,TP24Y371,Chrysalis-Wheatland,655000,279184.05,08,Traffic Signals - Warranted Signals,,-96.8587805300263,32.6476073849394
2024 Bond Program,1020871,TP24Y372,Duncanville-Ledbetter,655000,249042.68,03,Traffic Signals - Warranted Signals,,-96.9086222318867,32.6911744061259
2024 Bond Program,1020872,TP24Y373,Ferguson-Fenwick,1500000,0,09,Traffic Signals - Warranted Signals,,-96.6663668932511,32.8410512588418
2024 Bond Program,1020873,TP24Y374,Ferguson-Graycliff,655000,0,"02,07",Traffic Signals - Warranted Signals,,-96.7118559838683,32.8035086234708
2024 Bond Program,1020874,TP24Y375,Ferris Branch-Whitehurst,655000,0,10,Traffic Signals - Warranted Signals,,-96.7265615081338,32.9011807674721
2024 Bond Program,1020875,TP24Y376,Fox Creek-Mountain Creek,655000,0,03,Traffic Signals - Warranted Signals,,-96.9704030141739,32.6531053825411
2024 Bond Program,1020876,TP24Y377,Great Trinity Forest-Longbranch,655000,0,"05,08",Traffic Signals - Warranted Signals,,-96.6901819432181,32.7126527308455
2024 Bond Program,1020877,TP24Y378,Greenspan-Wheatland,655000,0,08,Traffic Signals - Warranted Signals,,-96.8317725702777,32.6476129355097
2024 Bond Program,1020878,TP24Y379,Greenville-Henderson,655000,0,"02,14",Traffic Signals - Warranted Signals,,-96.7701825655117,32.8076618964254
2024 Bond Program,1020879,TP24Y380,Haskell-Private Driveway,655000,0,"02,14",Traffic Signals - Warranted Signals,,-96.7920788457777,32.8068553103888
2024 Bond Program,1020880,TP24Y381,Haverwood-Pear Ridge,655000,0,12,Traffic Signals - Warranted Signals,,-96.8248250830223,33.0072628447883
2024 Bond Program,1020881,TP24Y382,Illinois/Mountain Creek-Spur408/Walton Walker,655000,0,03,Traffic Signals - Warranted Signals,,-96.9171759851703,32.7204617859525
2024 Bond Program,1020882,TP24Y383,Illinois-Pierce,655000,258568.72,"01,03",Traffic Signals - Warranted Signals,,-96.8657306933234,32.7203223996935
2024 Bond Program,1020883,TP24Y384,Illinois-Western Park,655000,0,"01,03",Traffic Signals - Warranted Signals,,-96.8945651617929,32.7204426371638
2024 Bond Program,1020884,TP24Y385,Jefferson-Van Buren,655000,0,01,Traffic Signals - Warranted Signals,,-96.8339706726949,32.7431638214335
2024 Bond Program,1020885,TP24Y386,Jim Miller-Piedmont,655000,0,05,Traffic Signals - Warranted Signals,,-96.7008566370738,32.7614985195333
2024 Bond Program,1020886,TP24Y387,Katy Trail-Knox,655000,0,14,Traffic Signals - Warranted Signals,,-96.7912006165248,32.8240615897404
2024 Bond Program,1020887,TP24Y388,Lake June-Prichard,655000,0,05,Traffic Signals - Warranted Signals,,-96.6852002866406,32.7342717752043
2024 Bond Program,1020888,TP24Y389,Lemmon East-Oak Grove,655000,0,14,Traffic Signals - Warranted Signals,,-96.7960245093911,32.8055562712875
2024 Bond Program,1020889,TP24Y390,Matilda-University,655000,0,09,Traffic Signals - Warranted Signals,,-96.7678780570036,32.8455729289353
2024 Bond Program,1020890,TP24Y391,McCree-Plano,655000,0,10,Traffic Signals - Warranted Signals,,-96.7001427705895,32.8716778525097
2024 Bond Program,1020891,TP24Y392,Pastor Bailey-Red Bird,655000,204688.95,03,Traffic Signals - Warranted Signals,,-96.8743007698281,32.6732507888092
2024 Bond Program,1020892,TP24Y393,Preston Royal SC-Royal,655000,0,13,Traffic Signals - Warranted Signals,,-96.8054496755316,32.8948457012904
2024 Bond Program,1020893,TP24Y394,Worcola-University Crossing Trail,655000,0,09,Traffic Signals - Warranted Signals,,-96.7717180307041,32.8395482467966
2024 Bond Program,1020945,PK24YK88,Willis Winters Park DISD Cool School Match,1000000,0,99,Agency Matches,,-96.7513403948432,32.8038645891849
2024 Bond Program,1021106,EC24YG06,West End Lofts Mixed-Use-Mixed Income and TOD,,0,14,Economic Development,,-96.8053767800855,32.7806860475486
2024 Bond Program,1021143,PK24YK91,"17117, 17113 Coit Road (Adv Landing) Land Acquisition",0,0,,,,-96.7694265501695,32.9861821466449
2024 Bond Program,1021199,PK24YK92,Old East Dallas Splash Pad,0,0,,,,-96.760935658863,32.7942203603801
2024 Bond Program,1021278,EC24YG07,Palladium Buckner Station Mixed Income & TOD Project,0,0,05,,Under Construction,-96.6846840240731,32.7185806509138
2024 Bond Program,1021341,HO24YH03,The Caroline-1400 W. Commerce St Infrastructure Improvements,2000000,0,,,,-96.8451936523976,32.7721998022338
2024 Bond Program,1021358,HO24YH04,6601 S. Lancaster Rd. - Homeownership Development,2880000,0,,,,-96.7841309429055,32.670884678178
2024 Bond Program,1021386,PB24Y480,Sylvan Ave and Kessler Pkwy and Coombs Cr Trail Crossing,0,0,01,Complete Street,Remaining To Be Awarded,-96.8356445511939,32.7667401621838
2024 Bond Program,1021407,OH24YI09,The Bridge AC Unit,0,0,,,,-96.7921865934653,32.7757456428145
2024 Bond Program,1021553,PK24YK93,Dixon Branch Greenbelt Pedestrian Bridge,0,0,09,,,-96.7032102964831,32.8481212256792
2024 Bond Program,1021554,PK24YK94,Construction Boulder Park Parking lot expansion,0,0,,,,-96.8739009851078,32.6684866512911
