GEOID,NAMELSAD,population,median_income,pct_black,pct_hispanic,pct_nonwhite,pct_renter,rent_burden_pct,south_of_i30,tif_present,oz_designated,redline_legacy,in_pid,pid_name,pid_north,pid_south,bates_typology,bates_vulnerable,bates_vuln_zscore,market_cat,demo_change,hmda_denials_total,hmda_denials_black,hmda_denial_rate,hmda_black_denial_share,dpi,risk_tier,vendor_share_5mi
48113013718,Census Tract 137.18,4295,63694.0,9.7,72.8,82.5,73.8,30.3,0,0,0,0.5,0,,0,0,Stable,0,0.3851351118764111,Adjacent,0,6.0,0.0,0.3157894736842105,0.0,30.120955490190195,Moderate,0.1049684390130936
48113013719,Census Tract 137.19,4491,60227.0,11.8,17.6,29.4,57.6,51.8,0,0,0,0.5,0,,0,0,Stable,0,0.14063251334557608,Adjacent,0,27.0,0.0,0.2967032967032967,0.0,23.085991880043988,Low,0.0455963016286234
48113013720,Census Tract 137.20,5130,74508.0,6.4,53.0,59.4,51.5,25.0,0,0,0,0.5,0,,0,0,Stable,0,-0.10035523107805872,Adjacent,0,14.0,1.0,0.23333333333333334,0.07142857142857142,25.521841985754424,Moderate,0.0983402190578824
48113018128,Census Tract 181.28,5649,71646.0,29.3,44.2,73.5,58.1,13.5,0,0,0,0.5,0,,0,0,Stable,0,-0.11326748731263864,Adjacent,0,19.0,4.0,0.30158730158730157,0.21052631578947367,26.781872025489506,Moderate,0.0131622619021081
48113018129,Census Tract 181.29,4104,51855.0,16.6,46.7,63.3,52.6,36.5,0,0,0,0.5,0,,0,0,Stable,0,0.6907338323170031,Adjacent,0,19.0,4.0,0.24050632911392406,0.21052631578947367,27.41207975309155,Moderate,0.0091100379601485
48113013721,Census Tract 137.21,5206,117951.0,13.2,23.2,36.4,10.9,52.7,0,0,0,0.5,0,,0,0,Stable,0,-0.18640019459147084,Accelerating,0,43.0,5.0,0.2721518987341772,0.11627906976744186,24.404886005247338,Low,0.1013704250181034
48113013722,Census Tract 137.22,4593,63993.0,30.3,36.1,66.4,80.3,14.4,0,0,0,0.5,0,,0,0,Stable,0,0.031409452503760676,Adjacent,0,14.0,1.0,0.4,0.07142857142857142,25.633952351867073,Moderate,0.131225556813062
48113013725,Census Tract 137.25,4233,55723.0,14.2,39.4,53.6,86.3,23.1,0,0,0,0.5,0,,0,0,Stable,0,0.6706926045884918,Adjacent,0,3.0,0.0,0.23076923076923078,0.0,24.30753915431611,Low,0.1372297716413592
48113013804,Census Tract 138.04,2674,92361.0,2.8,43.8,46.6,12.1,56.6,0,0,0,0.5,0,,0,0,Stable,0,-0.02047753331642027,Accelerating,0,14.0,0.0,0.20588235294117646,0.0,26.599654599524346,Moderate,0.1366863353385114
48113013902,Census Tract 139.02,3705,90795.0,0.3,55.0,55.3,13.3,13.6,0,0,0,0.5,0,,0,0,Stable,0,-0.6590864423181368,Accelerating,0,12.0,1.0,0.12631578947368421,0.08333333333333333,23.607171036360526,Low,0.1074496257240576
48113014001,Census Tract 140.01,4620,95772.0,4.7,45.0,49.7,36.9,13.4,0,0,0,0.5,0,,0,0,Stable,0,-0.5076665988156726,Accelerating,0,22.0,3.0,0.3548387096774194,0.13636363636363635,22.606118797450147,Low,0.1074463339206946
48113019040,Census Tract 190.40,7981,81826.0,50.6,11.7,62.3,78.0,19.0,0,0,0,0.5,0,,0,0,Stable,0,0.053063641878686396,Adjacent,0,16.0,2.0,0.4,0.125,25.399265175558284,Moderate,0.1031469385175549
48113018506,Census Tract 185.06,3130,40246.0,78.0,5.7,83.7,100.0,15.2,0,0,0,0.5,0,,0,0,Susceptible,1,0.9206874741048487,Adjacent,0,,,,,28.745701601898187,Moderate,0.0210482287248454
48113010904,Census Tract 109.04,4006,48216.0,77.8,20.2,98.0,97.3,26.4,1,0,0,1.0,0,,0,0,Susceptible,1,1.2121319642973845,Adjacent,0,6.0,5.0,0.5454545454545454,0.8333333333333334,44.92411794826834,Moderate,0.0015272268116604
48113014132,Census Tract 141.32,2906,78536.0,29.7,8.3,38.0,62.5,39.2,0,0,0,0.5,0,,0,0,Stable,0,0.04606998957031719,Adjacent,0,13.0,3.0,0.22413793103448276,0.23076923076923078,23.267799707608745,Low,0.0416789343363933
48113018501,Census Tract 185.01,4917,84009.0,2.0,79.2,81.2,29.1,5.9,0,0,0,0.5,0,,0,0,Stable,0,-0.4245115282578041,Adjacent,0,14.0,1.0,0.2692307692307692,0.07142857142857142,27.331242262650633,Moderate,0.0208994237119355
48113014119,Census Tract 141.19,4231,130114.0,5.9,20.3,26.2,29.2,10.6,0,0,0,0.5,0,,0,0,Stable,0,-0.8282507670802604,Accelerating,0,30.0,4.0,0.2857142857142857,0.13333333333333333,18.19925834162126,Low,0.008902935362896
48113014120,Census Tract 141.20,5377,154643.0,1.7,13.8,15.5,10.3,33.0,0,0,0,0.5,0,,0,0,Stable,0,-0.7078666682041901,Sustained,0,35.0,0.0,0.3153153153153153,0.0,18.67850088366812,Low,0.0499567504235448
48113014123,Census Tract 141.23,6106,183333.0,2.1,9.4,11.5,16.3,2.7,0,0,0,0.5,0,,0,0,Stable,0,-1.2024246639771097,Sustained,0,27.0,1.0,0.24545454545454545,0.037037037037037035,14.796699751592804,Low,0.0136238457965754
48113014126,Census Tract 141.26,7080,140735.0,1.5,25.6,27.1,10.6,0.0,0,0,0,0.5,0,,0,0,Stable,0,-1.160014704015439,Sustained,0,31.0,1.0,0.25203252032520324,0.03225806451612903,17.24364686292583,Low,0.0276915927617231
48113014203,Census Tract 142.03,2978,93271.0,0.5,42.4,42.9,25.1,15.8,0,0,0,0.5,0,,0,0,Stable,0,-0.6290326932408413,Accelerating,0,24.0,2.0,0.39344262295081966,0.08333333333333333,21.668145048106137,Low,0.073473427716388
48113014204,Census Tract 142.04,2959,79583.0,8.9,35.5,44.4,71.5,22.3,0,0,0,0.5,0,,0,0,Stable,0,-0.1049498572459694,Adjacent,0,11.0,1.0,0.3055555555555556,0.09090909090909091,22.613288718229768,Low,0.0765200278360008
48113014306,Census Tract 143.06,6221,74318.0,4.1,79.5,83.6,33.3,32.2,0,0,0,0.5,0,,0,0,Stable,0,0.07667553103824126,Adjacent,0,28.0,1.0,0.3783783783783784,0.03571428571428571,30.512843980006576,Moderate,0.0711191873490173
48113012601,Census Tract 126.01,6339,54651.0,13.0,69.0,82.0,49.0,17.7,0,0,0,0.5,0,,0,0,Stable,0,0.5069247938820778,Adjacent,0,19.0,2.0,0.38,0.10526315789473684,28.710550406096687,Moderate,0.0143330577821517
48113012701,Census Tract 127.01,5634,60776.0,6.5,64.2,70.7,43.9,17.6,0,0,0,0.5,0,,0,0,Stable,0,-0.19150901684556695,Adjacent,0,19.0,0.0,0.2375,0.0,26.722486117704868,Moderate,0.0152543783492811
48113012702,Census Tract 127.02,3054,60855.0,10.2,65.8,76.0,32.4,27.4,0,0,0,0.5,0,,0,0,Stable,0,-0.07896304281007457,Adjacent,0,21.0,3.0,0.3684210526315789,0.14285714285714285,28.67898528851581,Moderate,0.0152543783492811
48113012900,Census Tract 129,4507,144375.0,2.0,21.7,23.7,21.3,15.8,0,0,0,0.5,0,,0,0,Stable,0,-0.830817797825774,Sustained,0,37.0,0.0,0.2534246575342466,0.0,18.307608657252974,Low,0.009362825094149
48113014310,Census Tract 143.10,4650,69806.0,38.8,27.0,65.8,51.1,31.2,0,0,0,0.5,0,,0,0,Stable,0,0.057106447008636235,Adjacent,0,23.0,2.0,0.2987012987012987,0.08695652173913043,27.29289133824721,Moderate,0.0717431924759313
48113014405,Census Tract 144.05,3346,49262.0,8.1,65.4,73.5,66.1,42.7,0,0,0,0.5,0,,0,0,Susceptible,1,1.0018197509983453,Adjacent,0,14.0,1.0,0.3684210526315789,0.07142857142857142,29.848106969385423,Moderate,0.0711423478683929
48113014406,Census Tract 144.06,5055,70270.0,0.5,82.9,83.4,48.1,16.4,0,0,0,0.5,0,,0,0,Stable,0,-0.06370143956766482,Adjacent,0,11.0,2.0,0.2558139534883721,0.18181818181818182,28.81888646807353,Moderate,0.0711423478683929
48113014407,Census Tract 144.07,5330,45573.0,17.9,63.8,81.7,78.9,32.5,0,0,0,0.5,0,,0,0,Susceptible,1,1.0125424606615887,Adjacent,0,5.0,0.0,0.45454545454545453,0.0,30.21214568936541,Moderate,0.0711423478683929
48113014408,Census Tract 144.08,4052,65357.0,17.7,49.1,66.8,52.6,24.4,0,0,0,0.5,0,,0,0,Stable,0,-0.03586005098192985,Low,0,18.0,3.0,0.46153846153846156,0.16666666666666666,26.753938035235812,Moderate,0.0711423478683929
48113014309,Census Tract 143.09,6480,50851.0,25.5,59.0,84.5,97.4,19.7,0,0,0,0.5,0,,0,0,Stable,1,0.9811719702642532,Low,0,,,,,29.35809029113977,Moderate,0.0717431924759313
48113013620,Census Tract 136.20,6736,84672.0,33.3,15.2,48.5,82.2,16.6,0,0,0,0.5,0,,0,0,Stable,0,-0.072530874773069,Adjacent,0,20.0,0.0,0.40816326530612246,0.0,22.732235303760223,Low,0.1018389572182597
48113006402,Census Tract 64.02,4830,52782.0,0.0,97.4,97.4,43.7,1.5,1,0,0,0.67,0,,0,0,Stable,0,0.3232510755543996,Adjacent,0,5.0,0.0,0.20833333333333334,0.0,33.95457002324025,Moderate,0.0218733416576243
48113010804,Census Tract 108.04,5281,37841.0,25.6,72.6,98.2,82.7,37.3,1,0,0,1.0,0,,0,0,Susceptible,1,1.2715615975548857,Adjacent,0,5.0,0.0,0.5555555555555556,0.0,46.103726844932034,Moderate,0.0219879183759801
48113010805,Census Tract 108.05,5241,52143.0,25.9,66.9,92.8,46.8,54.7,1,0,0,0.67,0,,0,0,Susceptible,1,1.207216806272994,Adjacent,0,14.0,2.0,0.3111111111111111,0.14285714285714285,38.73557673022513,Moderate,0.0219879183759801
48113006401,Census Tract 64.01,2854,69620.0,0.0,87.8,87.8,19.4,14.0,1,0,0,0.67,0,,0,0,Stable,0,-0.3136472604709174,Adjacent,0,13.0,0.0,0.37142857142857144,0.0,33.58689329051511,Moderate,0.0489700310994156
48113013104,Census Tract 131.04,1903,150208.0,12.6,8.6,21.2,75.0,9.8,0,0,0,0.5,0,,0,0,Stable,0,-0.4897163291428882,Sustained,0,11.0,1.0,0.19298245614035087,0.09090909090909091,17.240047433711833,Low,0.0441178540526483
48113019041,Census Tract 190.41,2540,98889.0,27.4,9.6,37.0,29.5,23.9,0,0,0,0.5,0,,0,0,Stable,0,-0.506226981876329,Accelerating,0,12.0,0.0,0.21052631578947367,0.0,21.48608608121875,Low,0.0533743947137976
48113007823,Census Tract 78.23,3163,75386.0,35.4,26.3,61.7,92.8,20.9,0,0,0,0.5,1,Midtown PID-Standard,1,0,Stable,0,0.20781584359951782,Adjacent,0,8.0,1.0,0.125,0.125,25.493832770210258,Moderate,0.0441178540526483
48113007822,Census Tract 78.22,1933,83288.0,30.2,19.3,49.5,97.4,25.2,0,1,0,0.0,1,Midtown PID-Standard,1,0,Stable,0,0.21280505343729278,Sustained,0,1.0,0.0,0.3333333333333333,0.0,27.31024983031276,Moderate,0.0405219550721153
48113007821,Census Tract 78.21,3291,44592.0,30.5,41.8,72.3,92.2,18.9,0,1,0,0.5,1,Midtown PID-Premium,1,0,Stable,0,0.8153711318353241,Sustained,0,8.0,0.0,0.4444444444444444,0.0,43.13915598600418,Moderate,0.0405219550721153
48113013011,Census Tract 130.11,4681,51406.0,34.0,52.1,86.1,95.0,22.5,0,0,0,0.5,0,,0,0,Susceptible,1,1.0217407098861648,Adjacent,0,4.0,2.0,0.4,0.5,29.93208446582427,Moderate,0.0197770435525684
48113007827,Census Tract 78.27,2484,54681.0,40.4,31.2,71.6,86.6,29.9,0,0,0,0.5,1,Lake Highlands PID,1,0,Stable,0,0.9463909184146515,Adjacent,0,10.0,3.0,0.3333333333333333,0.3,28.17155009121477,Moderate,0.0528549156904562
48113013005,Census Tract 130.05,4690,134519.0,3.9,6.4,10.3,23.9,56.8,0,0,0,0.5,0,,0,0,Stable,0,-0.23444855569396933,Accelerating,0,18.0,0.0,0.1565217391304348,0.0,20.26771210645947,Low,0.0215140941605014
48113013007,Census Tract 130.07,3126,89537.0,14.9,29.1,44.0,27.9,34.2,0,0,0,0.5,0,,0,0,Stable,0,-0.28468404319370255,Accelerating,0,19.0,0.0,0.24675324675324675,0.0,23.792684240409002,Low,0.0073574488495445
48113013008,Census Tract 130.08,3095,127841.0,13.1,17.0,30.1,30.9,7.2,0,0,0,0.5,0,,0,0,Stable,0,-0.8366053487680809,Accelerating,0,12.0,0.0,0.16666666666666666,0.0,18.524782199174666,Low,0.0231799365738978
48113013009,Census Tract 130.09,4759,100345.0,31.3,6.9,38.2,41.9,32.6,0,0,0,0.5,0,,0,0,Stable,0,-0.2416551981421002,Accelerating,0,20.0,2.0,0.29411764705882354,0.1,22.60957079894961,Low,0.0214428859659649
48113013101,Census Tract 131.01,2889,233068.0,0.2,7.0,7.2,9.4,29.1,0,0,0,0.5,0,,0,0,Stable,0,-0.854478530075053,Sustained,0,16.0,1.0,0.18604651162790697,0.0625,16.815677729851217,Low,0.1023438161657555
48113007826,Census Tract 78.26,1565,66676.0,17.8,24.7,42.5,91.4,24.5,0,0,0,0.5,1,Lake Highlands PID,1,0,Stable,0,0.08752516101449764,Adjacent,0,2.0,0.0,0.13333333333333333,0.0,22.51192419092744,Low,0.0107722834932375
48113007824,Census Tract 78.24,1939,202188.0,0.9,15.6,16.5,3.7,0.0,0,0,0,0.5,0,,0,0,Stable,0,-1.3129396241950995,Sustained,0,11.0,0.0,0.1774193548387097,0.0,15.388001848306635,Low,0.0404535184117624
48113007825,Census Tract 78.25,5059,77539.0,17.1,26.8,43.9,51.4,33.4,0,0,0,0.5,0,,0,0,Stable,0,-0.09586195265400718,Adjacent,0,20.0,7.0,0.23529411764705882,0.35,23.691310172184522,Low,0.0528549156904562
48113013102,Census Tract 131.02,2019,163214.0,1.0,5.6,6.6,23.8,26.2,0,0,0,0.5,0,,0,0,Stable,0,-0.7841744752061179,Sustained,0,8.0,0.0,0.19047619047619047,0.0,16.40691092190383,Low,0.1029412128043157
48113014501,Census Tract 145.01,4120,108229.0,2.2,67.1,69.3,12.5,25.1,0,0,0,0.5,0,,0,0,Stable,0,-0.3487906521083529,Accelerating,0,26.0,2.0,0.3611111111111111,0.07692307692307693,27.26448804798126,Moderate,0.0711191873490173
48113014502,Census Tract 145.02,5081,73374.0,1.1,76.9,78.0,50.9,14.3,0,0,0,0.5,0,,0,0,Stable,0,-0.12243400562851053,Adjacent,0,13.0,3.0,0.2826086956521739,0.23076923076923078,27.653353888290965,Moderate,0.0705741833333725
48113014602,Census Tract 146.02,4526,59849.0,2.9,83.8,86.7,59.4,30.7,0,0,0,0.5,0,,0,0,Stable,0,0.3043229183159552,Adjacent,0,9.0,0.0,0.47368421052631576,0.0,30.897995847556164,Moderate,0.0924907676529541
48113014701,Census Tract 147.01,4863,52386.0,4.1,78.3,82.4,70.9,13.6,0,0,0,0.5,0,,0,0,Stable,1,0.6306308993721736,Low,0,16.0,4.0,0.48484848484848486,0.25,28.350074179681584,Moderate,0.0955373677725669
48113007910,Census Tract 79.10,3225,61704.0,8.4,26.7,35.1,100.0,23.9,0,1,0,0.5,0,,0,0,Stable,0,0.08665673289001635,Sustained,0,,,,,37.15397637735751,Moderate,0.04984743517723
48113007909,Census Tract 79.09,2166,72631.0,10.0,10.1,20.1,100.0,13.2,0,1,0,0.0,0,,0,0,Stable,0,-0.2258565646877916,Sustained,0,,,,,20.9053616868665,Low,0.1142427569385405
48113013806,Census Tract 138.06,4089,78200.0,21.3,19.5,40.8,94.3,27.4,0,0,0,0.5,0,,0,0,Stable,0,0.1465749369557408,Adjacent,0,2.0,0.0,0.11764705882352941,0.0,22.51880323428624,Low,0.1417270367560919
48113013727,Census Tract 137.27,4133,89831.0,26.3,22.9,49.2,72.8,8.0,0,0,0,0.5,0,,0,0,Stable,0,-0.29275817853933117,Accelerating,0,7.0,1.0,0.1076923076923077,0.14285714285714285,21.9516811545662,Low,0.1326706388617726
48113014205,Census Tract 142.05,1804,172350.0,3.0,7.9,10.9,4.2,19.4,0,0,0,0.5,0,,0,0,Stable,0,-1.0305544096323898,Sustained,0,13.0,0.0,0.21666666666666667,0.0,16.445315029863394,Low,0.0771440329629148
48113016412,Census Tract 164.12,5154,131250.0,27.3,39.0,66.3,10.0,6.5,1,0,0,0.5,0,,0,0,Stable,0,-0.7106365716558363,Accelerating,0,37.0,7.0,0.3333333333333333,0.1891891891891892,24.78624641809259,Low,0.0020493835151494
48113013300,Census Tract 133,1855,,3.7,8.8,12.5,3.9,0.0,0,0,0,0.5,0,,0,0,Stable,0,-0.7931763554331224,Adjacent,0,15.0,0.0,0.23809523809523808,0.0,18.2875,Low,0.1013080514352378
48113013400,Census Tract 134,1788,,0.4,8.9,9.3,3.2,0.0,0,0,1,0.5,0,,0,0,Stable,0,-0.827383660542071,Sustained,0,11.0,0.0,0.24444444444444444,0.0,26.1275,Moderate,0.1013080514352378
48113013500,Census Tract 135,2600,,0.0,3.1,3.1,1.5,0.0,0,0,0,0.5,0,,0,0,Stable,0,-0.8966326569060001,Adjacent,0,30.0,1.0,0.44776119402985076,0.03333333333333333,13.0425,Low,0.1367029211068649
48113013605,Census Tract 136.05,5060,178558.0,2.0,8.8,10.8,5.0,25.0,0,0,0,0.5,0,,0,0,Stable,0,-0.9300291291173135,Sustained,0,31.0,0.0,0.2012987012987013,0.0,17.015749870298265,Low,0.1095376414876042
48113013606,Census Tract 136.06,5559,86871.0,2.3,24.2,26.5,40.7,14.0,0,0,0,0.5,0,,0,0,Stable,0,-0.6688053986070455,Adjacent,0,26.0,3.0,0.2708333333333333,0.11538461538461539,18.60921222291555,Low,0.0920023281453524
48113013608,Census Tract 136.08,2563,144681.0,11.9,5.8,17.7,22.8,6.8,0,0,0,0.5,0,,0,0,Stable,0,-1.0224924912024644,Sustained,0,25.0,2.0,0.33783783783783783,0.08,16.3126054454574,Low,0.0989478697323549
48113015202,Census Tract 152.02,3464,61948.0,3.8,87.0,90.8,57.4,5.0,0,0,0,0.5,0,,0,0,Stable,0,-0.11052857182401105,Adjacent,0,9.0,0.0,0.36,0.0,28.916973816317892,Moderate,0.0711423478683929
48113015205,Census Tract 152.05,3522,51746.0,4.5,75.9,80.4,48.1,5.3,0,0,0,0.5,0,,0,0,Stable,0,0.27584272262662307,Low,0,12.0,0.0,0.34285714285714286,0.0,27.128580897162525,Moderate,0.0727141495231973
48113015206,Census Tract 152.06,4396,73231.0,4.7,67.7,72.4,45.7,26.4,0,0,0,0.5,0,,0,0,Stable,0,-0.012507048319984837,Adjacent,0,13.0,0.0,0.3170731707317073,0.0,27.943855389228112,Moderate,0.0727141495231973
48113015303,Census Tract 153.03,1804,60466.0,0.0,88.6,88.6,22.5,9.2,0,0,0,0.5,0,,0,0,Stable,0,-0.36079292059900847,Low,0,8.0,0.0,0.6666666666666666,0.0,28.972989371484697,Moderate,0.0727231669223444
48113015305,Census Tract 153.05,4125,76289.0,4.6,56.1,60.7,29.2,42.1,0,0,0,0.5,0,,0,0,Stable,0,0.006783381764491531,Adjacent,0,21.0,1.0,0.44680851063829785,0.047619047619047616,27.544823292264486,Moderate,0.0727141495231973
48113009101,Census Tract 91.01,5503,61011.0,21.0,67.4,88.4,28.3,17.5,0,0,0,0.5,0,,0,0,Stable,0,-0.17235684423668624,Adjacent,0,22.0,3.0,0.3793103448275862,0.13636363636363635,29.80948365112983,Moderate,0.0356242426873632
48113009401,Census Tract 94.01,3251,100806.0,6.1,47.9,54.0,20.1,52.9,0,0,0,0.5,0,,0,0,Stable,0,0.051375003876710956,Accelerating,0,21.0,0.0,0.17647058823529413,0.0,27.506065960264113,Moderate,0.083355830204734
48113009402,Census Tract 94.02,2420,210795.0,1.6,10.7,12.3,8.9,4.9,0,0,0,0.5,0,,0,0,Stable,0,-1.2222523114347457,Sustained,0,20.0,0.0,0.24096385542168675,0.0,15.167411508684037,Low,0.0833740276290641
48113009500,Census Tract 95,2215,202857.0,3.0,12.0,15.0,3.5,6.9,0,0,0,0.5,0,,0,0,Stable,0,-1.2114441328952612,Sustained,0,18.0,0.0,0.24,0.0,15.849994826439836,Low,0.1540939607575185
48113012603,Census Tract 126.03,1947,102155.0,3.1,70.7,73.8,13.9,0.0,0,0,0,0.5,0,,0,0,Stable,0,-0.7205999762548891,Accelerating,0,6.0,0.0,0.16666666666666666,0.0,25.416551801073815,Moderate,0.0143330577821517
48113014138,Census Tract 141.38,4190,110857.0,8.0,11.4,19.4,71.9,6.6,0,0,0,0.5,0,,0,0,Stable,0,-0.5863513290143842,Accelerating,0,21.0,0.0,0.4375,0.0,16.58946046432515,Low,0.1155097730863421
48113014130,Census Tract 141.30,4217,118869.0,9.7,16.6,26.3,51.8,3.5,0,0,0,0.5,0,,0,0,Stable,0,-0.7517497665676027,Accelerating,0,25.0,1.0,0.28735632183908044,0.04,17.471376369860614,Low,0.0860151107113897
48113007912,Census Tract 79.12,2314,80982.0,12.4,6.0,18.4,100.0,8.1,0,1,0,0.0,0,,0,0,Stable,0,-0.32686492071695256,Sustained,0,,,,,20.072274034236276,Low,0.0493164799966267
48113013805,Census Tract 138.05,3991,61829.0,27.2,30.6,57.8,100.0,19.4,0,0,0,0.5,0,,0,0,Stable,0,0.21045037993446497,Adjacent,0,1.0,1.0,0.3333333333333333,1.0,24.653975065349503,Low,0.1407876021067974
48113016521,Census Tract 165.21,7597,55483.0,36.1,26.8,62.9,68.8,38.2,1,0,0,0.5,0,,0,0,Susceptible,1,0.8559766744847361,Adjacent,0,48.0,17.0,0.5052631578947369,0.3541666666666667,27.52054167337146,Moderate,0.0034472400798929
48113018505,Census Tract 185.05,3928,40038.0,59.9,28.2,88.1,94.6,30.8,0,0,0,0.5,1,North Lake Highlands,1,0,Stable,1,1.1759227746436312,Low,0,7.0,2.0,0.3684210526315789,0.2857142857142857,31.15370378507949,Moderate,0.0512921566673955
48113980000,Census Tract 9800,0,,,,0.0,42.0,21.65,0,0,0,0.5,0,,0,0,Stable,0,-0.208415314405955,Adjacent,0,,,,,19.5,Low,0.0890049388982855
48113007913,Census Tract 79.13,2806,76095.0,11.8,9.5,21.3,61.2,23.3,0,0,0,0.0,0,,0,0,Stable,0,-0.38037980335977073,Adjacent,0,9.0,5.0,0.16071428571428573,0.5555555555555556,6.175825328500899,Low,0.1142427569385405
48113018133,Census Tract 181.33,3626,89961.0,21.5,23.9,45.4,42.1,17.4,0,0,0,0.5,0,,0,0,Stable,0,-0.43304463165492624,Accelerating,0,31.0,2.0,0.3263157894736842,0.06451612903225806,22.27367979007788,Low,0.0051814538240063
48113020000,Census Tract 200,5815,205764.0,3.1,12.5,15.6,23.6,0.0,0,0,0,0.5,0,,0,0,Stable,0,-1.14878646509921,Sustained,0,26.0,0.0,0.28888888888888886,0.0,15.230464314381875,Low,0.008902935362896
48113018135,Census Tract 181.35,5281,97336.0,14.9,17.6,32.5,39.8,16.6,0,0,0,0.5,0,,0,0,Stable,0,-0.5799285105047302,Accelerating,0,38.0,4.0,0.30158730158730157,0.10526315789473684,19.9321023816061,Low,0.0051751980220397
48113019018,Census Tract 190.18,4869,68903.0,34.4,16.6,51.0,50.1,23.4,0,0,0,0.5,0,,0,0,Stable,0,-0.2133628989457218,Adjacent,0,43.0,7.0,0.4777777777777778,0.16279069767441862,23.883900816192977,Low,0.0512869152062341
48113015700,Census Tract 157,2509,65160.0,0.9,88.6,89.5,27.4,41.8,0,0,0,0.5,0,,0,0,Stable,0,0.23954808605369332,Low,0,6.0,0.0,0.25,0.0,32.553440102960415,Moderate,0.0038495444060656
48113016001,Census Tract 160.01,3525,49646.0,2.3,79.9,82.2,41.9,23.4,1,0,0,0.5,0,,0,0,Stable,0,0.5434670017470995,Low,0,8.0,1.0,0.1702127659574468,0.125,29.344102938896867,Moderate,0.0018741743041605
48113016002,Census Tract 160.02,3739,37500.0,1.0,68.4,69.4,71.1,53.8,1,0,0,0.5,0,,0,0,Stable,1,1.1962688651053062,Low,0,2.0,0.0,0.25,0.0,30.29623042408985,Moderate,0.0018741743041605
48113016100,Census Tract 161,3711,31836.0,33.7,53.8,87.5,68.9,18.7,1,0,0,0.5,0,,0,0,Susceptible,1,0.7442598179516915,Adjacent,0,26.0,7.0,0.35135135135135137,0.2692307692307692,29.778289873796183,Moderate,0.0342571389298145
48113016201,Census Tract 162.01,4342,84779.0,12.7,69.1,81.8,33.3,7.7,1,0,0,0.5,0,,0,0,Stable,0,-0.35254489652553134,Low,0,16.0,2.0,0.25806451612903225,0.125,27.625234180681378,Moderate,0.0038089811009542
48113016301,Census Tract 163.01,6777,71719.0,6.9,73.6,80.5,16.4,17.6,1,0,0,0.5,0,,0,0,Stable,0,-0.3430731722014272,Low,0,41.0,3.0,0.35964912280701755,0.07317073170731707,28.437371259276834,Moderate,0.0047089244506724
48113016410,Census Tract 164.10,4980,94286.0,29.9,31.2,61.1,23.4,0.0,1,0,0,0.5,0,,0,0,Stable,0,-0.750193540873543,Accelerating,0,28.0,8.0,0.3146067415730337,0.2857142857142857,23.194134394601207,Low,0.0022140189267742
48113016302,Census Tract 163.02,1757,46503.0,7.5,76.9,84.4,48.6,51.3,1,0,0,0.5,0,,0,0,Stable,1,1.0915079141617354,Low,0,9.0,0.0,0.32142857142857145,0.0,32.65863592802592,Moderate,0.0035297689709737
48113016511,Census Tract 165.11,4797,74818.0,52.2,23.1,75.3,20.2,36.3,1,0,0,0.5,0,,0,0,Stable,0,-0.04044510795791034,Adjacent,0,24.0,9.0,0.2823529411764706,0.375,29.490838731974588,Moderate,0.0006107369146387
48113016615,Census Tract 166.15,4475,73833.0,64.4,21.5,85.9,32.5,36.8,1,0,0,0.5,0,,0,0,Stable,0,0.1676090121482547,Adjacent,0,31.0,16.0,0.32978723404255317,0.5161290322580645,31.398349070597604,Moderate,0.000290937499341
48113016616,Census Tract 166.16,6261,89059.0,50.9,34.2,85.1,18.9,28.3,1,0,0,0.5,0,,0,0,Stable,0,-0.10044507378187953,Accelerating,0,43.0,18.0,0.36134453781512604,0.4186046511627907,30.365689257527585,Moderate,0.000279675774667
48113018111,Census Tract 181.11,7181,63202.0,28.6,44.5,73.1,41.5,41.8,0,0,0,0.5,0,,0,0,Stable,0,0.217176190723315,Adjacent,0,21.0,5.0,0.22340425531914893,0.23809523809523808,29.683460654253675,Moderate,0.013071820720228
