GEOID,NAMELSAD,bates_typology_v21,south_of_i30,population,pop_2023,median_income,pct_black,pct_renter,tif_present,oz_designated,redline_legacy,lihtc_projects,lihtc_units_total,lihtc_units_li,lihtc_latest_pis,hud_all_units,hud_hcv_units,hud_pubhsg_units,hud_pbs8_units,hca_count,org_count,org_names,nez_present,nez_overlap_frac,affordable_units_count,affordable_units_per_1k,norm_affordable,norm_orgs,norm_nez,readiness_score,high_pressure,high_readiness,risk_readiness_cell,council_district
48113019028,Census Tract 190.28,Stable,0,3531,3531.0,83229.0,26.5,31.3,0,0,0.5,0.0,0.0,0.0,,27,27,0,0,0.0,0.0,,False,0.0,27.0,7.646559048428207,0.09452615663142781,0.0,0.0,0.047263078315713906,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113021100,Census Tract 211,Late,1,4704,4704.0,26522.0,53.6,50.3,1,0,1.0,0.0,0.0,0.0,,73,73,0,0,0.0,0.0,,False,0.0,73.0,15.518707482993197,0.19184103136642358,0.0,0.0,0.09592051568321179,True,True,HIGH_PRESSURE_HIGH_READINESS,4
48113016632,Census Tract 166.32,Historic Loss,1,3492,3492.0,95651.0,58.4,26.0,0,0,0.5,0.0,0.0,0.0,,21,21,0,0,0.0,0.0,,False,0.0,21.0,6.013745704467354,0.07434144754546905,0.0,0.0,0.037170723772734525,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113016628,Census Tract 166.28,Stable,1,4889,4889.0,75588.0,72.1,45.5,0,0,0.5,0.0,0.0,0.0,,43,43,0,0,0.0,0.0,,False,0.0,43.0,8.795254653303333,0.10872624061437677,0.0,0.0,0.05436312030718839,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113011901,Census Tract 119.01,Susceptible,0,3581,3581.0,54906.0,19.9,18.8,0,0,0.5,0.0,0.0,0.0,,22,21,1,0,0.0,0.0,,False,0.0,22.0,6.143535325328121,0.07594589654702882,0.0,0.0,0.03797294827351441,True,True,HIGH_PRESSURE_HIGH_READINESS,5
48113011902,Census Tract 119.02,Stable,0,4432,4432.0,64167.0,7.5,31.0,0,0,0.5,0.0,0.0,0.0,,20,17,3,0,0.0,0.0,,False,0.0,20.0,4.512635379061372,0.05578484073164387,0.0,0.0,0.027892420365821936,False,True,LOW_PRESSURE_HIGH_READINESS,5
48113009204,Census Tract 92.04,Susceptible,0,2365,2365.0,50773.0,27.9,41.0,0,0,0.5,0.0,0.0,0.0,,17,6,11,0,0.0,0.0,,False,0.0,17.0,7.18816067653277,0.08885947230623628,0.0,0.0,0.04442973615311814,True,True,HIGH_PRESSURE_HIGH_READINESS,5
48113011802,Census Tract 118.02,Susceptible,1,4068,4068.0,44976.0,5.4,15.5,0,0,0.5,0.0,0.0,0.0,,11,11,0,0,0.0,0.0,,False,0.0,11.0,2.7040314650934123,0.03342702255837146,0.0,0.0,0.01671351127918573,True,False,HIGH_PRESSURE_LOW_READINESS,5
48113017307,Census Tract 173.07,Historic Loss,0,4472,4472.0,101417.0,49.5,11.2,0,0,0.5,0.0,0.0,0.0,,164,164,0,0,0.0,0.0,,False,0.0,164.0,36.672629695885504,0.4533441403858886,0.0,0.0,0.2266720701929443,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113016627,Census Tract 166.27,Historic Loss,1,2468,2468.0,99107.0,64.9,8.0,0,0,0.5,0.0,0.0,0.0,,8,8,0,0,0.0,0.0,,False,0.0,8.0,3.2414910858995136,0.04007105577352441,0.0,0.0,0.020035527886762206,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113011801,Census Tract 118.01,Susceptible,1,4873,4873.0,56995.0,21.0,38.1,0,0,0.5,1.0,144.0,144.0,2005.0,235,131,5,99,0.0,0.0,,False,0.0,235.0,48.2249127847322,0.5961525479050043,0.0,0.0,0.29807627395250214,True,True,HIGH_PRESSURE_HIGH_READINESS,5
48113001601,Census Tract 16.01,Susceptible,0,2680,2680.0,49750.0,37.8,98.0,0,0,0.5,3.0,507.0,320.0,2003.0,673,341,332,0,0.0,0.0,,False,0.0,673.0,251.11940298507463,1.0,0.0,0.0,0.5,True,True,HIGH_PRESSURE_HIGH_READINESS,14
48113007828,Census Tract 78.28,Stable,0,4733,4733.0,60000.0,61.7,98.2,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,True,0.5602102615703132,0.0,0.0,0.0,0.0,0.5602102615703132,0.11204205231406264,False,True,LOW_PRESSURE_HIGH_READINESS,10
48113013013,Census Tract 130.13,Historic Loss,0,4571,4571.0,179330.0,2.2,9.9,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,10
48113002703,Census Tract 27.03,Susceptible,0,5226,5226.0,29124.0,70.7,58.6,0,0,0.5,1.0,76.0,60.0,2006.0,291,43,248,0,0.0,2.0,Frazier Revitalization Inc; Fair Park First,True,0.026036572093734,291.0,55.68312284730195,0.6883503493081695,0.5833333333333334,0.026036572093734,0.5243824890728316,True,True,HIGH_PRESSURE_HIGH_READINESS,7
48113020900,Census Tract 209,Late,1,2404,2404.0,32447.0,58.1,84.2,1,0,1.0,1.0,30.0,30.0,2002.0,39,39,0,0,0.0,0.0,,True,0.3499967314111357,39.0,16.22296173044925,0.20054696653043216,0.0,0.3499967314111357,0.17027282954744322,True,True,HIGH_PRESSURE_HIGH_READINESS,7
48113018147,Census Tract 181.47,Historic Loss,0,5137,5137.0,114020.0,15.5,5.5,0,0,0.5,0.0,0.0,0.0,,6,6,0,0,0.0,0.0,,False,0.0,6.0,1.1679968853416391,0.01443868488160282,0.0,0.0,0.00721934244080141,False,False,LOW_PRESSURE_LOW_READINESS,9
48113021000,Census Tract 210,Late,1,5530,5530.0,45344.0,42.5,30.9,1,0,0.5,2.0,210.0,190.0,2010.0,65,65,0,0,0.0,0.0,,True,0.2018269999599362,190.0,34.35804701627487,0.4247314528327547,0.0,0.2018269999599362,0.2527311264083646,True,True,HIGH_PRESSURE_HIGH_READINESS,4
48113017308,Census Tract 173.08,Historic Loss,0,4887,4887.0,107826.0,37.4,15.6,0,0,0.5,0.0,0.0,0.0,,134,134,0,0,0.0,0.0,,False,0.0,134.0,27.419684878248415,0.3389599702520413,0.0,0.0,0.16947998512602064,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113017203,Census Tract 172.03,Stable,0,5606,5606.0,71843.0,43.7,53.7,0,0,0.5,0.0,0.0,0.0,,14,14,0,0,0.0,0.0,,False,0.0,14.0,2.4973242953977883,0.03087172491720513,0.0,0.0,0.015435862458602565,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113017311,Census Tract 173.11,Stable,0,3015,3015.0,55368.0,27.5,15.2,0,0,0.5,0.0,0.0,0.0,,27,27,0,0,0.0,0.0,,False,0.0,27.0,8.955223880597016,0.11070376751760252,0.0,0.0,0.05535188375880126,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113017314,Census Tract 173.14,Stable,1,8558,8558.0,76667.0,26.7,15.9,0,0,0.5,1.0,220.0,220.0,2020.0,294,294,0,0,0.0,0.0,,False,0.0,294.0,34.35382098621173,0.4246792109842125,0.0,0.0,0.21233960549210626,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113017006,Census Tract 170.06,Stable,1,5883,5883.0,59703.0,8.3,14.9,0,0,0.5,0.0,0.0,0.0,,31,1,0,30,0.0,0.0,,False,0.0,31.0,5.269420363759986,0.06514015670407967,0.0,0.0,0.03257007835203984,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113012101,Census Tract 121.01,Susceptible,0,3236,3236.0,46483.0,53.0,75.0,0,0,0.5,2.0,322.0,304.0,2006.0,183,183,0,0,0.0,0.0,,False,0.0,304.0,93.94313967861558,1.0,0.0,0.0,0.5,True,True,HIGH_PRESSURE_HIGH_READINESS,7
48113017820,Census Tract 178.20,Historic Loss,0,4382,4382.0,89766.0,21.2,19.6,0,0,0.5,0.0,0.0,0.0,,16,16,0,0,0.0,0.0,,False,0.0,16.0,3.6513007759014147,0.045137090665932564,0.0,0.0,0.022568545332966282,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113016806,Census Tract 168.06,Stable,1,6177,6177.0,70357.0,64.4,34.6,0,0,0.5,0.0,0.0,0.0,,39,39,0,0,0.0,0.0,,False,0.0,39.0,6.313744536182613,0.0780500093150654,0.0,0.0,0.0390250046575327,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113016631,Census Tract 166.31,Historic Loss,1,5606,5606.0,117302.0,84.5,5.2,0,0,0.5,0.0,0.0,0.0,,9,9,0,0,0.0,0.0,,False,0.0,9.0,1.6054227613271495,0.01984610887534615,0.0,0.0,0.009923054437673075,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113020402,Census Tract 204.02,Historic Loss,1,6338,6338.0,93842.0,35.6,88.1,1,0,1.0,1.0,164.0,164.0,2014.0,30,30,0,0,0.0,0.0,,False,0.0,164.0,25.875670558535816,0.31987298766262134,0.0,0.0,0.15993649383131067,False,True,LOW_PRESSURE_HIGH_READINESS,2
48113017204,Census Tract 172.04,Stable,1,5350,5350.0,72437.0,39.1,22.9,0,0,0.5,1.0,160.0,128.0,2006.0,169,169,0,0,0.0,0.0,,False,0.0,169.0,31.58878504672897,0.3904980559507206,0.0,0.0,0.1952490279753603,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113017315,Census Tract 173.15,Historic Loss,1,7095,7095.0,93240.0,39.8,20.0,0,0,0.5,0.0,0.0,0.0,,112,112,0,0,0.0,0.0,,False,0.0,112.0,15.785764622973927,0.19514237055487182,0.0,0.0,0.09757118527743591,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113017310,Census Tract 173.10,Historic Loss,0,3650,3650.0,118372.0,35.2,11.1,0,0,0.5,0.0,0.0,0.0,,137,137,0,0,0.0,0.0,,False,0.0,137.0,37.53424657534247,0.4639953799288008,0.0,0.0,0.2319976899644004,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113017008,Census Tract 170.08,Historic Loss,1,6756,6756.0,87670.0,34.4,3.9,0,0,0.5,1.0,100.0,78.0,2006.0,32,32,0,0,0.0,0.0,,False,0.0,78.0,11.545293072824157,0.14272199749531053,0.0,0.0,0.07136099874765527,False,True,LOW_PRESSURE_HIGH_READINESS,8
48113018155,Census Tract 181.55,Historic Loss,0,6603,6603.0,127176.0,15.1,15.0,0,0,0.5,0.0,0.0,0.0,,7,7,0,0,0.0,0.0,,False,0.0,7.0,1.0601241859760715,0.013105171125689227,0.0,0.0,0.0065525855628446135,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113017815,Census Tract 178.15,Stable,0,3481,3481.0,67978.0,18.6,51.8,0,0,0.5,1.0,209.0,213.0,2014.0,62,62,0,0,0.0,0.0,,False,0.0,213.0,61.18931341568515,0.756417440507376,0.0,0.0,0.378208720253688,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113016709,Census Tract 167.09,Susceptible,1,3873,3873.0,46259.0,38.0,57.3,0,0,0.5,1.0,144.0,142.0,2004.0,174,174,0,0,0.0,0.0,,False,0.0,174.0,44.92641363284275,0.5553767629401024,0.0,0.0,0.2776883814700512,True,True,HIGH_PRESSURE_HIGH_READINESS,8
48113019029,Census Tract 190.29,Stable,0,6130,6130.0,75375.0,6.1,28.8,0,0,0.5,0.0,0.0,0.0,,54,54,0,0,0.0,0.0,,False,0.0,54.0,8.809135399673735,0.10889783330034962,0.0,0.0,0.05444891665017481,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113019031,Census Tract 190.31,Historic Loss,0,5327,5327.0,107870.0,11.0,25.2,0,0,0.5,0.0,0.0,0.0,,16,16,0,0,0.0,0.0,,False,0.0,16.0,3.0035667354984046,0.03712985381980787,0.0,0.0,0.018564926909903936,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113019034,Census Tract 190.34,Early: Type 2,0,5066,5066.0,40833.0,40.6,75.2,0,0,0.5,0.0,0.0,0.0,,63,63,0,0,0.0,0.0,,True,0.3114241539406707,63.0,12.435846821950257,0.1537309523265562,0.0,0.3114241539406707,0.13915030695141223,True,True,HIGH_PRESSURE_HIGH_READINESS,10
48113019035,Census Tract 190.35,Susceptible,0,6266,6266.0,36697.0,39.1,88.0,0,0,0.5,0.0,0.0,0.0,,2,2,0,0,0.0,0.0,,True,0.9736406952285308,2.0,0.3191828917969997,0.00394571359914851,0.0,0.9736406952285308,0.19670099584528045,True,True,HIGH_PRESSURE_HIGH_READINESS,10
48113019036,Census Tract 190.36,Historic Loss,0,2612,2612.0,148933.0,5.1,18.5,0,0,0.5,0.0,0.0,0.0,,6,6,0,0,0.0,0.0,,False,0.0,6.0,2.297090352220521,0.028396448788971556,0.0,0.0,0.014198224394485778,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113019037,Census Tract 190.37,Historic Loss,0,2831,2831.0,92138.0,3.4,20.2,0,0,0.5,0.0,0.0,0.0,,62,14,0,0,0.0,0.0,,False,0.0,62.0,21.90038855528082,0.2707308667538684,0.0,0.0,0.1353654333769342,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113019202,Census Tract 192.02,Historic Loss,0,4645,4645.0,95809.0,9.2,38.3,0,0,0.5,0.0,0.0,0.0,,11,11,0,0,0.0,0.0,,False,0.0,11.0,2.3681377825618943,0.029274731489226068,0.0,0.0,0.014637365744613034,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113019203,Census Tract 192.03,Historic Loss,0,3783,3783.0,128705.0,1.3,20.7,0,0,0.5,0.0,0.0,0.0,,6,6,0,0,0.0,0.0,,False,0.0,6.0,1.5860428231562251,0.01960653561638744,0.0,0.0,0.00980326780819372,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113017101,Census Tract 171.01,Susceptible,1,6381,6381.0,50473.0,9.8,27.8,0,0,0.5,0.0,0.0,0.0,,28,26,2,0,0.0,0.0,,False,0.0,28.0,4.388026955022724,0.054244441274361996,0.0,0.0,0.027122220637180998,True,True,HIGH_PRESSURE_HIGH_READINESS,8
48113017201,Census Tract 172.01,Susceptible,1,6106,6106.0,50350.0,18.4,50.4,0,0,0.5,2.0,344.0,312.0,2021.0,129,105,0,24,0.0,0.0,,False,0.0,312.0,51.097281362594174,0.63166054050332,0.0,0.0,0.31583027025166,True,True,HIGH_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113019205,Census Tract 192.05,Historic Loss,0,4727,4727.0,174107.0,6.0,20.4,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,12
48113019208,Census Tract 192.08,Susceptible,0,5578,5578.0,55142.0,21.7,69.0,0,0,0.5,0.0,0.0,0.0,,27,9,0,0,0.0,0.0,,False,0.0,27.0,4.840444603800645,0.05983719237460946,0.0,0.0,0.02991859618730473,True,True,HIGH_PRESSURE_HIGH_READINESS,11
48113017400,Census Tract 174,Stable,0,5528,5528.0,74032.0,20.0,21.8,0,0,0.5,0.0,0.0,0.0,,23,23,0,0,0.0,0.0,,False,0.0,23.0,4.1606367583212736,0.05143346169338684,0.0,0.0,0.02571673084669342,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113017704,Census Tract 177.04,Stable,0,6688,6688.0,66287.0,21.4,45.3,0,0,0.5,0.0,0.0,0.0,,76,76,0,0,0.0,0.0,,False,0.0,76.0,11.363636363636363,0.1404763716605941,0.0,0.0,0.07023818583029705,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113017500,Census Tract 175,Historic Loss,0,3439,3439.0,107632.0,11.8,14.1,0,0,0.5,0.0,0.0,0.0,,21,21,0,0,0.0,0.0,,False,0.0,21.0,6.106426286711254,0.07548715755416631,0.0,0.0,0.037743578777083155,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113017805,Census Tract 178.05,Stable,0,5812,5812.0,59888.0,35.0,48.7,0,0,0.5,0.0,0.0,0.0,,141,141,0,0,0.0,0.0,,False,0.0,141.0,24.260151410874055,0.29990206805998826,0.0,0.0,0.14995103402999413,False,True,LOW_PRESSURE_HIGH_READINESS,7
48113017806,Census Tract 178.06,Stable,0,5115,5115.0,61834.0,9.2,46.7,0,0,0.5,0.0,0.0,0.0,,25,25,0,0,0.0,0.0,,False,0.0,25.0,4.887585532746823,0.06041994480025553,0.0,0.0,0.030209972400127766,False,True,LOW_PRESSURE_HIGH_READINESS,7
48113017602,Census Tract 176.02,Stable,0,3962,3962.0,76137.0,14.3,12.9,0,0,0.5,0.0,0.0,0.0,,18,18,0,0,0.0,0.0,,False,0.0,18.0,4.543160020191822,0.056162183924881634,0.0,0.0,0.028081091962440817,False,True,LOW_PRESSURE_HIGH_READINESS,7
48113019210,Census Tract 192.10,Historic Loss,0,4753,4753.0,213952.0,0.7,4.4,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113019211,Census Tract 192.11,Stable,0,5985,5985.0,79474.0,12.8,47.7,0,0,0.5,1.0,50.0,50.0,2022.0,59,9,0,50,0.0,0.0,,False,0.0,59.0,9.857978279030911,0.12186354580815449,0.0,0.0,0.060931772904077246,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113019301,Census Tract 193.01,Stable,0,3373,3373.0,,0.0,3.9,0,0,0.0,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,13
48113019400,Census Tract 194,Historic Loss,0,4360,4360.0,190159.0,0.0,29.6,0,0,0.0,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113019501,Census Tract 195.01,Stable,0,7425,7425.0,,0.0,4.1,0,0,0.0,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,13
48113017811,Census Tract 178.11,Historic Loss,0,5137,5137.0,100750.0,18.1,12.0,0,0,0.5,0.0,0.0,0.0,,11,11,0,0,0.0,0.0,,False,0.0,11.0,2.1413276231263385,0.026470922282938507,0.0,0.0,0.013235461141469253,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113017812,Census Tract 178.12,Stable,0,2060,2060.0,78079.0,20.6,28.9,0,0,0.5,0.0,0.0,0.0,,9,9,0,0,0.0,0.0,,False,0.0,9.0,4.368932038834951,0.05400839143455851,0.0,0.0,0.027004195717279255,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113017808,Census Tract 178.08,Stable,0,4435,4435.0,83180.0,13.2,35.5,0,0,0.5,1.0,140.0,98.0,2018.0,33,33,0,0,0.0,0.0,,False,0.0,98.0,22.09695603156708,0.27316081830912364,0.0,0.0,0.13658040915456182,False,True,LOW_PRESSURE_HIGH_READINESS,9
48113017814,Census Tract 178.14,Historic Loss,0,4821,4821.0,88207.0,18.0,38.8,0,0,0.5,0.0,0.0,0.0,,10,10,0,0,0.0,0.0,,False,0.0,10.0,2.0742584526031944,0.025641818515105334,0.0,0.0,0.012820909257552667,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113017900,Census Tract 179,Susceptible,0,5434,5434.0,57865.0,10.7,30.3,0,0,0.5,0.0,0.0,0.0,,21,21,0,0,0.0,0.0,,False,0.0,21.0,3.8645564961354433,0.047773340969594756,0.0,0.0,0.023886670484797378,True,True,HIGH_PRESSURE_HIGH_READINESS,2
48113019502,Census Tract 195.02,Historic Loss,0,4040,4040.0,,0.7,19.5,1,0,0.0,0.0,0.0,0.0,,1,1,0,0,0.0,0.0,,False,0.0,1.0,0.24752475247524752,0.00305988136290403,0.0,0.0,0.001529940681452015,False,False,LOW_PRESSURE_LOW_READINESS,13
48113019600,Census Tract 196,Stable,0,2254,2254.0,,0.0,18.0,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,14
48113019700,Census Tract 197,Historic Loss,0,1673,1673.0,,0.0,3.1,1,0,0.0,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,14
48113019800,Census Tract 198,Historic Loss,0,4847,4847.0,243893.0,1.5,13.1,1,0,0.0,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,14
48113019900,Census Tract 199,Late,1,3736,3736.0,53788.0,4.1,34.0,1,0,0.5,1.0,160.0,160.0,2011.0,2,2,0,0,0.0,0.0,,False,0.0,160.0,42.82655246252676,0.52941844565877,0.0,0.0,0.264709222829385,True,True,HIGH_PRESSURE_HIGH_READINESS,1
48113013607,Census Tract 136.07,Historic Loss,0,3436,3436.0,144313.0,1.7,25.0,0,0,0.5,0.0,0.0,0.0,,5,5,0,0,0.0,0.0,,False,0.0,5.0,1.4551804423748547,0.017988825241752448,0.0,0.0,0.008994412620876224,False,False,LOW_PRESSURE_LOW_READINESS,11
48113015900,Census Tract 159,Susceptible,1,3485,3485.0,43644.0,12.3,64.5,0,0,0.5,1.0,200.0,200.0,2006.0,207,95,0,112,0.0,0.0,,False,0.0,207.0,59.3974175035868,0.7342661653283736,0.0,0.0,0.3671330826641868,True,True,HIGH_PRESSURE_HIGH_READINESS,3
48113012604,Census Tract 126.04,Early: Type 1,0,6798,6798.0,49922.0,44.6,87.8,0,0,0.5,0.0,0.0,0.0,,54,54,0,0,0.0,0.0,,False,0.0,54.0,7.943512797881729,0.09819707533556092,0.0,0.0,0.04909853766778046,True,True,HIGH_PRESSURE_HIGH_READINESS,9
48113013010,Census Tract 130.10,Susceptible,0,5189,5189.0,40125.0,29.8,93.7,0,0,0.5,0.0,0.0,0.0,,1,1,0,0,0.0,0.0,,False,0.0,1.0,0.1927153594141453,0.0023823319919314477,0.0,0.0,0.0011911659959657238,True,False,HIGH_PRESSURE_LOW_READINESS,9
48113013622,Census Tract 136.22,Stable,0,3113,3113.0,66371.0,16.1,74.8,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,11
48113013621,Census Tract 136.21,Stable,0,4518,4518.0,70376.0,30.7,76.8,0,0,0.5,0.0,0.0,0.0,,9,9,0,0,0.0,0.0,,False,0.0,9.0,1.9920318725099602,0.024625340052056337,0.0,0.0,0.012312670026028169,False,False,LOW_PRESSURE_LOW_READINESS,11
48113014135,Census Tract 141.35,Historic Loss,0,4546,4546.0,121157.0,12.5,47.2,0,0,0.5,0.0,0.0,0.0,,1,1,0,0,0.0,0.0,,False,0.0,1.0,0.2199736031676199,0.0027192962398003263,0.0,0.0,0.0013596481199001631,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113014134,Census Tract 141.34,Historic Loss,0,4088,4088.0,161042.0,3.7,24.6,0,0,0.5,0.0,0.0,0.0,,1,1,0,0,0.0,0.0,,False,0.0,1.0,0.2446183953033268,0.003023953206001047,0.0,0.0,0.0015119766030005236,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113016626,Census Tract 166.26,Stable,1,4559,4559.0,65106.0,61.2,53.4,0,0,0.5,0.0,0.0,0.0,,114,114,0,0,0.0,0.0,,False,0.0,114.0,25.00548365869708,0.30911580620729984,0.0,0.0,0.15455790310364992,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113016621,Census Tract 166.21,Stable,1,6787,6787.0,79337.0,52.7,15.7,0,0,0.5,0.0,0.0,0.0,,51,51,0,0,0.0,0.0,,False,0.0,51.0,7.514365699130691,0.09289199292953386,0.0,0.0,0.04644599646476693,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113016623,Census Tract 166.23,Historic Loss,1,9135,9135.0,100607.0,55.2,10.4,0,0,0.5,0.0,0.0,0.0,,56,56,0,0,0.0,0.0,,False,0.0,56.0,6.130268199233717,0.07578188938625154,0.0,0.0,0.03789094469312577,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113018142,Census Tract 181.42,Historic Loss,0,4263,4263.0,102563.0,12.6,18.2,0,0,0.5,0.0,0.0,0.0,,44,44,0,0,0.0,0.0,,False,0.0,44.0,10.321369927281257,0.1275919566197092,0.0,0.0,0.0637959783098546,False,True,LOW_PRESSURE_HIGH_READINESS,9
48113018141,Census Tract 181.41,Susceptible,0,3331,3331.0,47414.0,31.5,81.7,0,0,0.5,1.0,268.0,268.0,1991.0,232,232,0,0,0.0,0.0,,False,0.0,268.0,80.45631942359651,0.9945946410217505,0.0,0.0,0.4972973205108753,True,True,HIGH_PRESSURE_HIGH_READINESS,9
48113018137,Census Tract 181.37,Stable,0,4386,4386.0,72788.0,18.5,36.5,0,0,0.5,0.0,0.0,0.0,,65,65,0,0,0.0,0.0,,False,0.0,65.0,14.819881440948473,0.18320219924728642,0.0,0.0,0.09160109962364321,False,True,LOW_PRESSURE_HIGH_READINESS,9
48113018138,Census Tract 181.38,Stable,0,4740,4740.0,66426.0,44.1,79.4,0,0,0.5,1.0,152.0,152.0,1995.0,156,78,0,39,0.0,0.0,,False,0.0,156.0,32.911392405063296,0.4068480232397967,0.0,0.0,0.20342401161989834,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113018140,Census Tract 181.40,Historic Loss,0,6087,6087.0,96985.0,27.8,24.9,0,0,0.5,1.0,138.0,138.0,2017.0,87,87,0,0,0.0,0.0,,False,0.0,138.0,22.671266633809758,0.28026040043473877,0.0,0.0,0.14013020021736938,False,True,LOW_PRESSURE_HIGH_READINESS,9
48113019042,Census Tract 190.42,Historic Loss,0,8518,8518.0,88390.0,33.7,68.6,0,0,0.5,0.0,0.0,0.0,,13,13,0,0,0.0,0.0,,False,0.0,13.0,1.5261798544259215,0.01886651434370975,0.0,0.0,0.009433257171854875,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113019050,Census Tract 190.50,Historic Loss,0,3057,3057.0,175221.0,6.5,4.2,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113019052,Census Tract 190.52,Historic Loss,0,1316,1316.0,94792.0,32.1,100.0,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113019053,Census Tract 190.53,Stable,0,1397,1397.0,82159.0,37.7,100.0,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
