GEOID,pop_2023,south_of_i30,bates_typology_v21,tif_present,oz_designated,in_pid,vendor_share_5mi,vuln_index,cip_total_usd,cip_per_cap,pid_annual_budget,pid_per_cap,l3_tool_any,institutional_parcel_count,total_sfr_parcels,institutional_pct,top_owner_1,top_owner_2,top_owner_3,l5_vendor_share,L1_cip_norm,L2_pid_norm,L3_tool_norm,L4_sfr_norm,L5_vendor_norm,capital_stack_score
48113011801,4873.0,1,Susceptible,0,0,0,0.0201737454484146,0.4430766271796558,1473000.0,302.277857582598,0.0,0.0,0,36,1213,2.968,FKH SFR C1 LP,WEST FORK PROPERTIES LLC,RESICAP TEXAS OWNER II LLC,0.0201737454484146,0.02052524106909405,0.0,0.0,0.2229044875299662,0.10102587351182678,0.0688911204221774
48113001601,2680.0,0,Susceptible,0,0,0,0.1996888989636197,0.4033288523430516,655000.0,244.40298507462686,0.0,0.0,0,1,43,2.326,ENKLICK PROPERTIES LLC,,,0.1996888989636197,0.016595427223087822,0.0,0.0,0.17468862466128754,1.0,0.2382568103768751
48113007828,4733.0,0,Stable,0,0,0,0.1033572158709501,1.0880338014033275,0.0,0.0,0.0,0.0,0,0,0,0.0,,,,0.1033572158709501,0.0,0.0,0.0,0.0,0.5175911951408988,0.10351823902817976
48113013013,4571.0,0,Historic Loss,0,0,0,0.010778539295204,-1.528661403018018,2325000.0,508.6414351345439,0.0,0.0,0,3,1308,0.229,VM MASTER ISSUER LLC,OPENDOOR PROPERTY TRUST I,WH1 LLC,0.010778539295204,0.03453772021992623,0.0,0.0,0.01719849314163149,0.05397665744637957,0.021142574161587456
48113002703,5226.0,0,Susceptible,0,0,0,0.1318926777956452,0.5393904756880554,7337319.0,1404.0028702640643,0.0,0.0,0,76,1408,5.398,RCGA LLC,GOOD URBAN DEVELOPMENT LLC,MUENNINK 35 HOLMES LLC,0.1318926777956452,0.09533446347784656,0.0,0.0,0.40540378156561907,0.6604907858181644,0.23224580617232604
48113020900,2404.0,1,Late,1,0,0,0.1519991791814813,0.7333733860604089,7646537.0,3180.755823627288,0.0,0.0,1,11,559,1.968,RCGA LLC,DESOTO REAL ESTATE RESOURCE LLC,A BETTER PLACE LLC,0.1519991791814813,0.21597936608385354,0.0,1.0,0.1478018973918374,0.7611799152098748,0.42499223573711314
48113018147,5137.0,0,Historic Loss,0,0,0,0.0128973299230811,-0.0987178193507438,0.0,0.0,0.0,0.0,0,27,1338,2.018,AMH 2014 1 BORROWER LLC,AMERICAN RESIDENTIAL LEASING COMPANY LLC,HPA TEXAS SUB 2017 1 LLC,0.0128973299230811,0.0,0.0,0.0,0.15155702689874384,0.0645871152077953,0.04322882842130783
48113021000,5530.0,1,Late,1,0,0,0.1710187357814762,0.5289507318553619,8695219.0,1572.3723327305606,0.0,0.0,1,25,1794,1.394,NEW DIMENSION HOMES LLC,FONSECA HOLDINGS LLC,CASH HOUSE BUYERS USA LLC,0.1710187357814762,0.1067670699989984,0.0,1.0,0.1046930106525515,0.8564258537608204,0.413577186882474
48113017308,4887.0,0,Historic Loss,0,0,0,0.0199001591267237,0.0526856909680799,0.0,0.0,0.0,0.0,0,43,1315,3.27,HON III LLC,PROGRESS RESIDENTIAL,CERBERUS SFR HOLDINGS LP,0.0199001591267237,0.0,0.0,0.0,0.24558546975168108,0.099655810763668,0.06904825610306982
48113017203,5606.0,0,Stable,0,0,0,0.0201737454484146,0.6098577880619533,0.0,0.0,0.0,0.0,0,29,633,4.581,C & L REAL ESTATE SERVICES LLC,GLENDORA PROPERTIES LLC,RESIDENTIAL HOME OWNER 1 LLC,0.0201737454484146,0.0,0.0,0.0,0.3440449654227679,0.10102587351182678,0.08901416778691894
48113017311,3015.0,0,Stable,0,0,0,0.0122319172016643,0.0335519025519539,0.0,0.0,0.0,0.0,0,70,1257,5.569,TRICON SFR 2020 2,PAGAYA SMARTRESI F1 FUND,RESICAP TEXAS OWNER LLC,0.0122319172016643,0.0,0.0,0.0,0.41824632447923915,0.06125486827333737,0.0959002385505153
48113017314,8558.0,1,Stable,0,0,0,0.0198091240241304,0.1489506755110027,0.0,0.0,0.0,0.0,0,116,3138,3.697,HON III LLC,CASTLEROCK COMMUNITIES LLC,BLOOMFIELD HOMES LP,0.0198091240241304,0.0,0.0,0.0,0.2776542757406621,0.09919992611977556,0.07537084037208754
48113017006,5883.0,1,Stable,0,0,0,9.923315751163728e-05,-0.0388816278771155,0.0,0.0,0.0,0.0,0,9,950,0.947,KAMY REAL PPTY TRUST,PROGRESS RESIDENTIAL,HP TEXAS I LLC,9.923315751163728e-05,0.0,0.0,0.0,0.07112215286080795,0.0004969387784030802,0.014323818327842205
48113012101,3236.0,0,Susceptible,0,0,0,0.0126794003997888,0.6838903421886242,0.0,0.0,0.0,0.0,0,60,441,13.605,CAMILLO PROPERTIES LTD,ILE HOLDINGS LLC,CERBERUS SFR HOLDINGS LP,0.0126794003997888,0.0,0.0,0.0,1.0,0.06349576999820504,0.212699153999641
48113017820,4382.0,0,Historic Loss,0,0,0,0.0094746593844327,0.0014605099505156,0.0,0.0,0.0,0.0,0,75,1034,7.253,CZ GS RENTAL 1 LLC,CZ GA I LLC,DPI RENTALS LLC,0.0094746593844327,0.0,0.0,0.0,0.544719086271848,0.04744710113384341,0.11843323748113828
48113016806,6177.0,1,Stable,0,0,0,0.0236493887133299,0.4007567437072776,0.0,0.0,0.0,0.0,0,361,1944,18.57,CP ML 2024 TRM SFR LLC,FKH SFR C1 LP,CAMILLO HOUSES CV 4 LLC,0.0236493887133299,0.0,0.0,0.0,1.0,0.1184311638557257,0.22368623277114513
48113016631,5606.0,1,Historic Loss,0,0,0,0.0006199455395022,0.1690907821059424,0.0,0.0,0.0,0.0,0,44,1704,2.582,PROLAND PROPERTIES LLC,AMH 2014 2 BORROWER LLC,RH PARTNERS OWNERCO 2 LLC,0.0006199455395022,0.0,0.0,0.0,0.19391488773664847,0.003104556851781454,0.03940388891768599
48113020402,6338.0,1,Historic Loss,1,0,1,0.196520268955875,-0.3108282340893901,52697075.0,8314.464342063742,123300.0,19.4540864626065,1,0,355,0.0,,,,0.196520268955875,0.5645679321205741,0.01942689944478377,1.0,0.0,0.9841321674655437,0.5136253998061804
48113017204,5350.0,1,Stable,0,0,0,0.0198091240241304,0.0835928968837487,0.0,0.0,0.0,0.0,0,39,1000,3.9,ALEXIA BELLE PROPERTIES LLC,CF KL ASSETS 2019I LLC,RESICAP TEXAS OWNER III LLC,0.0198091240241304,0.0,0.0,0.0,0.2929001015387022,0.09919992611977556,0.07842000553169556
48113017315,7095.0,1,Historic Loss,0,0,0,0.0199083571816421,0.1310071430734685,0.0,0.0,0.0,0.0,0,79,1939,4.074,SIGMOND LEGACY LLC,FKH SFR C1 LP,AMH 2014 1 BORROWER LLC,0.0199083571816421,0.0,0.0,0.0,0.3059679522227366,0.09969686489817894,0.08113296342418311
48113017310,3650.0,0,Historic Loss,0,0,0,0.0199001591267237,-0.166010492428867,0.0,0.0,0.0,0.0,0,65,1128,5.762,HON III LLC,PROGRESS RESIDENTIAL,INVITATION HOMES 7 LP,0.0199001591267237,0.0,0.0,0.0,0.43274112437589796,0.099655810763668,0.1064793870279132
48113017008,6756.0,1,Historic Loss,0,0,0,0.0154833511816459,0.0985628619104982,0.0,0.0,0.0,0.0,0,86,2526,3.405,SFR JV2 20231 BORROWER LLC,PROGRESS RESIDENTIAL,AMH 2014 2 BORROWER LLC,0.0154833511816459,0.0,0.0,0.0,0.25572431942032847,0.07753736568233938,0.06665233702053357
48113018155,6603.0,0,Historic Loss,0,0,0,0.0040528178626727,-0.4510064336335841,0.0,0.0,0.0,0.0,0,6,1924,0.312,OPENDOOR PROPERTY TRUST I,RS RENTAL I LLC,SFR JV1 20191 BORROWER LLC,0.0040528178626727,0.0,0.0,0.0,0.023432008123096176,0.02029565931660058,0.008745533487939352
48113017815,3481.0,0,Stable,0,0,0,0.0094684035824662,-0.2324547705131253,0.0,0.0,0.0,0.0,0,20,775,2.581,ONM SFR HOLDINGS I LLC,ALNA I LLC,FYR SFR BORROWER LLC,0.0094684035824662,0.0,0.0,0.0,0.19383978514651035,0.047415773393548535,0.048251111708011774
48113016709,3873.0,1,Susceptible,0,0,0,0.1191574270106766,0.4908128831983582,0.0,0.0,0.0,0.0,0,7,974,0.719,CAVADIAN PROPERTIES LLC,CAZARES CASAS LLC,PERSPECTIVE PLUS LLC,0.1191574270106766,0.0,0.0,0.0,0.05399876230931459,0.596715328839513,0.1301428182297655
48113019029,6130.0,0,Stable,0,0,0,0.0137487069230333,0.0512736761114058,0.0,0.0,0.0,0.0,0,20,2067,0.968,CSMA FT LLC,NOSHI PROPERTIES LLC,CERBERUS SFR HOLDINGS LP,0.0137487069230333,0.0,0.0,0.0,0.07269930725370866,0.06885063213022226,0.02830998787678618
48113019031,5327.0,0,Historic Loss,0,0,0,0.0255619290678098,-0.4553610856099462,0.0,0.0,0.0,0.0,0,9,2233,0.403,GLENDORA PROPERTIES LLC,A&R TEXAS PROPERTIES LLC,US SFE ASSET COMPANY 2 LLC,0.0255619290678098,0.0,0.0,0.0,0.030266343825665898,0.12800876363421082,0.03165502149197534
48113019034,5066.0,0,Early: Type 2,0,0,0,0.0512853069447158,0.3914149989364047,68600.0,13.541255428345835,0.0,0.0,0,2,376,0.532,IMAP ACQ LLC,TAYLOR LIVING TRUST,,0.0512853069447158,0.0009194769814359614,0.0,0.0,0.03995457795348451,0.25682602894244616,0.059540016775473326
48113019035,6266.0,0,Susceptible,0,0,0,0.051285900865429,0.5170290704486291,15000000.0,2393.8716884774976,0.0,0.0,0,26,354,7.345,NCREFI UC LLC,OP SPE PHX1 LLC,,0.051285900865429,0.1625484376772575,0.0,0.0,0.5516285245645558,0.25682900317244234,0.1942011930828511
48113019036,2612.0,0,Historic Loss,0,0,0,0.0255619290678098,-1.0932418904950227,0.0,0.0,0.0,0.0,0,1,1099,0.091,SAVOR PROPERTIES LLC,,,0.0255619290678098,0.0,0.0,0.0,0.006834335702569718,0.12800876363421082,0.02696861986735611
48113019037,2831.0,0,Historic Loss,0,0,0,0.0265032558265151,-0.5700262245550097,0.0,0.0,0.0,0.0,0,7,1202,0.582,RENTAL CHOICE NEXUS LLC,FYR SFR BORROWER LLC,CSMA FT LLC,0.0265032558265151,0.0,0.0,0.0,0.04370970746039094,0.13272273002688845,0.03528648749745587
48113019202,4645.0,0,Historic Loss,0,0,0,0.0987756100456159,-0.4957714336142048,0.0,0.0,0.0,0.0,0,3,1083,0.277,TAYLOR LIVING TRUST,VM MASTER ISSUER LLC,RESCOM INVESTMENT GROUP LLC,0.0987756100456159,0.0,0.0,0.0,0.02080341746826167,0.4946474769416768,0.10309017888198771
48113019203,3783.0,0,Historic Loss,0,0,0,0.0978542894784865,-0.8582050415025463,0.0,0.0,0.0,0.0,0,3,1407,0.213,MILLER FAMILY TRUST,ZHS INVESTMENTS LLC,OPENDOOR PROPERTY TRUST I,0.0978542894784865,0.0,0.0,0.0,0.015996851699421426,0.49003369734796365,0.10120610980947702
48113017101,6381.0,1,Susceptible,0,0,0,0.0199083571816421,0.3138387777998005,3504000.0,549.1302303714151,0.0,0.0,0,108,1479,7.302,CZ GA I LLC,RSJ DEVELOPMENTS LLC,CZ GA 1 LLC,0.0199083571816421,0.03728698637352428,0.0,0.0,0.5483991131886162,0.09969686489817894,0.1370765928920639
48113017201,6106.0,1,Susceptible,0,0,0,0.0201737454484146,0.4035790325236795,0.0,0.0,0.0,0.0,0,59,1020,5.784,FORDGANG PROPERTIES IV LLC &,MNSF T2 SPE LLC,GLENDORA PROPERTIES LLC,0.0201737454484146,0.0,0.0,0.0,0.4343933813589368,0.10102587351182678,0.10708385097415271
48113019205,4727.0,0,Historic Loss,0,0,0,0.1068752088568093,-1.2863841604489636,0.0,0.0,0.0,0.0,0,141,1876,7.516,BALYNALLY LLC,HAWICK PROPERTIES LLC,5E REAL ESTATE LLC,0.1068752088568093,0.0,0.0,0.0,0.5644710674781759,0.5352085639787135,0.2199359262913779
48113019208,5578.0,0,Susceptible,0,0,0,0.1057191567655621,0.3323704024215348,0.0,0.0,0.0,0.0,0,4,539,0.742,OPENDOOR PROPERTY TRUST I,MOONROCK PROPERTIES LLC,ROWI TX I LLC,0.1057191567655621,0.0,0.0,0.0,0.05572612188249155,0.5294192982896988,0.11702908403443808
48113017400,5528.0,0,Stable,0,0,0,0.0276160352257986,-0.1713943884546923,0.0,0.0,0.0,0.0,0,83,1918,4.327,FOOS PROPERTIES LLC,RESIDENTIAL HOME OWNER 1 LLC,RS RENTAL II LLC,0.0276160352257986,0.0,0.0,0.0,0.3249689075276832,0.13829529517727385,0.0926528405409914
48113017704,6688.0,0,Stable,0,0,0,0.0125965386259484,0.1296134875609718,0.0,0.0,0.0,0.0,0,32,1242,2.576,BAYVILLE HOLDINGS LLC,TRICON SFR 2020 2,TCC INVESTORS LLC,0.0125965386259484,0.0,0.0,0.0,0.19346427219581971,0.06308081566538809,0.05130901757224156
48113017500,3439.0,0,Historic Loss,0,0,0,0.0125965386259484,-0.4205000673511906,0.0,0.0,0.0,0.0,0,49,1409,3.478,BCL REAL ESTATE LLC,C & N JOINT VENTURE LLC,LONG CREEK INVESTMENTS LLC,0.0125965386259484,0.0,0.0,0.0,0.2612068085004119,0.06308081566538809,0.06485752483316
48113017805,5812.0,0,Stable,0,0,0,0.0126794003997888,0.2465758672381923,0.0,0.0,0.0,0.0,0,44,1340,3.284,CERBERUS SFR HOLDINGS LP,HOME SFR BORROWER LLC,OPENDOOR PROPERTY TRUST I,0.0126794003997888,0.0,0.0,0.0,0.24663690601361488,0.06349576999820504,0.06202653520236399
48113017806,5115.0,0,Stable,0,0,0,0.0082549883205058,0.2606277190806887,0.0,0.0,0.0,0.0,0,40,1134,3.527,MNSF II W1 LLC,TRICON SFR 2020 2,SCHIMBAX INVESTMENTS LLC,0.0082549883205058,0.0,0.0,0.0,0.26488683541718017,0.04133924501236163,0.06124521608590836
48113017602,3962.0,0,Stable,0,0,0,0.0127704355023821,0.1092611308430539,0.0,0.0,0.0,0.0,0,40,1281,3.123,TRUE DFW HOMES-1 LLC,ALLIED CAPITAL LLC,ROBERT ANTHONY HOLDINGS LLC,0.0127704355023821,0.0,0.0,0.0,0.23454538900137617,0.06395165464209746,0.059699408728694725
48113019210,4753.0,0,Historic Loss,0,0,0,0.0645043122209226,-1.611688063808145,0.0,0.0,0.0,0.0,0,3,1537,0.195,BYPASS TRUST,MILLER FAMILY TRUST,WH1 LLC,0.0645043122209226,0.0,0.0,0.0,0.014645005076935112,0.3230240266519488,0.06753380634577678
48113019211,5985.0,0,Stable,0,0,0,0.048072870924957,-0.2490573126999313,0.0,0.0,0.0,0.0,0,13,1464,0.888,BYPASS TRUST,COMMON GROUND CAPITAL LLC,STAR 2022 SFR3 BORROWER LP,0.048072870924957,0.0,0.0,0.0,0.06669110004265835,0.24073882511473585,0.06148598503147884
48113019301,3373.0,0,Stable,0,0,0,0.1172893570581533,-1.9156639743839063,0.0,0.0,0.0,0.0,0,0,942,0.0,,,,0.1172893570581533,0.0,0.0,0.0,0.0,0.5873604274793546,0.11747208549587092
48113019400,4360.0,0,Historic Loss,0,0,0,0.1502083278663462,-1.2423161221869772,0.0,0.0,0.0,0.0,0,0,677,0.0,,,,0.1502083278663462,0.0,0.0,0.0,0.0,0.7522117085422555,0.1504423417084511
48113019501,7425.0,0,Stable,0,0,0,0.1299917375235317,-1.8392732947487445,0.0,0.0,0.0,0.0,0,0,2088,0.0,,,,0.1299917375235317,0.0,0.0,0.0,0.0,0.6509712768120086,0.13019425536240173
48113017811,5137.0,0,Historic Loss,0,0,0,0.0091094440394353,-0.453250568137659,0.0,0.0,0.0,0.0,0,36,1369,2.63,TRICON SFR 2020 2,YAFA PROPERTIES LLC,BAF ASSETS LLC,0.0091094440394353,0.0,0.0,0.0,0.19751981206327868,0.04561817951179602,0.04862759831501494
48113017812,2060.0,0,Stable,0,0,0,0.0094746593844327,-0.030678155417575,0.0,0.0,0.0,0.0,0,23,710,3.239,ARC RENTAL MSR I LLC,CERBERUS SFR HOLDINGS LP,CABB INVESTMENTS LLC,0.0094746593844327,0.0,0.0,0.0,0.24325728945739908,0.04744710113384341,0.058140878118248494
48113017808,4435.0,0,Stable,0,0,0,0.0091094440394353,-0.256516974957714,0.0,0.0,0.0,0.0,0,34,1365,2.491,TRICON SFR 2020 2,BAF ASSETS LLC,CERBERUS SFR HOLDINGS LP,0.0091094440394353,0.0,0.0,0.0,0.18708055203407878,0.04561817951179602,0.046539746309174956
48113017814,4821.0,0,Historic Loss,0,0,0,0.0091031882374688,-0.0640362066909849,0.0,0.0,0.0,0.0,0,34,1394,2.439,SWH 2017 1 BORROWER LP,PROGRESS RESIDENTIAL BORROWER,CERBERUS SFR HOLDINGS LP,0.0091031882374688,0.0,0.0,0.0,0.18317521734689607,0.045586851771501145,0.04575241382367944
48113017900,5434.0,0,Susceptible,0,0,0,0.0093836242818394,0.2240144583985855,0.0,0.0,0.0,0.0,0,49,1479,3.313,BAILIES BUILDING & LOAN SERIES LLC,AES RE MANAGEMENT LLC,GR SFR FUND II A LLC,0.0093836242818394,0.0,0.0,0.0,0.24881488112762062,0.04699121648995097,0.059161219523514316
48113019502,4040.0,0,Historic Loss,1,0,0,0.159111787077659,-1.735208832948672,0.0,0.0,0.0,0.0,1,0,1019,0.0,,,,0.159111787077659,0.0,0.0,1.0,0.0,0.7967983593652183,0.3593596718730437
48113019600,2254.0,0,Stable,0,0,0,0.1748384244549346,-1.9050344109225967,655000.0,290.5944986690328,0.0,0.0,0,1,671,0.149,SAINT CATHERINE HOMES LLC,,,0.1748384244549346,0.019731918792313827,0.0,0.0,0.011190285930581186,0.8755540511382535,0.1812952511722297
48113019700,1673.0,0,Historic Loss,1,0,0,0.1773703808886939,-1.683664004542857,0.0,0.0,0.0,0.0,1,1,722,0.139,MILLER FAMILY TRUST,,,0.1773703808886939,0.0,0.0,1.0,0.0104392600291999,0.8882335563431,0.37973456327446
48113019800,4847.0,0,Historic Loss,1,0,0,0.19638772082526,-1.8772118689552904,250000.0,51.57829585310501,0.0,0.0,1,0,1486,0.0,,,,0.19638772082526,0.003502264323243571,0.0,1.0,0.0,0.9834683943098854,0.3973941317266258
48113019900,3736.0,1,Late,1,0,0,0.0216535585889794,0.6599977196059323,0.0,0.0,0.0,0.0,1,4,825,0.485,MAMGG INVESTMENTS LLC,PCLO 111123 LLC,JYLC LP,0.0216535585889794,0.0,0.0,1.0,0.036424756216992454,0.10843646643033648,0.2289722445294658
48113013607,3436.0,0,Historic Loss,0,0,0,0.1053632496070816,-1.0861884514552145,0.0,0.0,0.0,0.0,0,4,1022,0.391,WH1 LLC,GLENDORA PROPERTIES LLC,MONTPELIER ASSETS LLC,0.1053632496070816,0.0,0.0,0.0,0.02936511274400835,0.5276369901076834,0.11140042057033835
48113015900,3485.0,1,Susceptible,0,0,0,0.0035429091587884,0.3301513127742916,0.0,0.0,0.0,0.0,0,6,465,1.29,TRICON SFR 2020 2,2018 1 IH BORROWER LP,MAF PROPERTIES LLC,0.0035429091587884,0.0,0.0,0.0,0.09688234127818612,0.017742143790546238,0.022924897013746472
48113012604,6798.0,0,Early: Type 1,0,0,0,0.0143330577821517,0.3410294819837926,374493.0,55.08870255957635,0.0,0.0,0,3,426,0.704,SEASONED STRUCTURES LLC,PATH ACQUISITIONS TRS LLC,TRICON SFR 2024-4 BORROWER LLC,0.0143330577821517,0.0037406276108396543,0.0,0.0,0.05287222345724265,0.07177693831024111,0.02567795787566468
48113013010,5189.0,0,Susceptible,0,0,0,0.0161957051079864,0.3065359586107699,0.0,0.0,0.0,0.0,0,4,210,1.905,BT SFRL I LLC,GARLAND MAIN STREET JV LLC,WH1 LLC,0.0161957051079864,0.0,0.0,0.0,0.1430704342131353,0.0811046842966319,0.04483502370195344
48113013622,3113.0,0,Stable,0,0,0,0.102724161603966,-0.0840703469369445,0.0,0.0,0.0,0.0,0,0,259,0.0,,,,0.102724161603966,0.0,0.0,0.0,0.0,0.514420992539404,0.1028841985078808
48113013621,4518.0,0,Stable,0,0,0,0.1018356654148967,-0.0316690313638183,0.0,0.0,0.0,0.0,0,0,95,0.0,,,,0.1018356654148967,0.0,0.0,0.0,0.0,0.5099715905261696,0.10199431810523392
48113014135,4546.0,0,Historic Loss,0,0,0,0.008902935362896,-0.4669913823891242,0.0,0.0,0.0,0.0,0,1,771,0.13,BYPASS TRUST,,,0.008902935362896,0.0,0.0,0.0,0.00976333671795674,0.04458402750028674,0.010869472843648696
48113014134,4088.0,0,Historic Loss,0,0,0,0.033688389815685,-0.7496590738822168,0.0,0.0,0.0,0.0,0,1,1165,0.086,ARNS INVESTMENTS LLC,,,0.033688389815685,0.0,0.0,0.0,0.006458822751879074,0.16870436959954652,0.035032638470285114
48113016626,4559.0,1,Stable,0,0,0,0.000290937499341,0.3569116013584935,0.0,0.0,0.0,0.0,0,99,1225,8.082,SRP SUB LLC,BAF ASSETS LLC,PROGRESS RESIDENTIAL BORROWER,0.000290937499341,0.0,0.0,0.0,0.6069791334963568,0.001456953795884289,0.12168721745844821
48113016621,6787.0,1,Stable,0,0,0,0.0236603112043222,0.4619362495770512,0.0,0.0,0.0,0.0,0,99,1753,5.647,PROGRESS RESIDENTIAL,CERBERUS SFR HOLDINGS LP,PROGRESS RESIDENTIAL BORROWER,0.0236603112043222,0.0,0.0,0.0,0.4241043265100132,0.11848586139298987,0.10851803758060061
48113016623,9135.0,1,Historic Loss,0,0,0,0.0002888843995305,0.0137887961507337,0.0,0.0,0.0,0.0,0,148,3381,4.377,PROGRESS RESIDENTIAL,BLOOMFIELD HOMES LP,ALTO ASSET COMPANY 1 LLC,0.0002888843995305,0.0,0.0,0.0,0.32872403703458963,0.0014466723039177575,0.06603414186770148
48113018142,4263.0,0,Historic Loss,0,0,0,0.005266233124633,-0.3175258184515175,0.0,0.0,0.0,0.0,0,36,1584,2.273,TOBIAS RENTAL PROPERTIES LLC,SWH 2017 1 BORROWER LP,2018 1 IH BORROWER LP,0.005266233124633,0.0,0.0,0.0,0.1707081873839667,0.026372187697786986,0.039416075016350735
48113018141,3331.0,0,Susceptible,0,0,0,0.005266233124633,0.1876349422064614,0.0,0.0,0.0,0.0,0,3,226,1.327,PR BORROWER 26 LLC,CSH PROPERTY ONE LLC,SRP SUB LLC,0.005266233124633,0.0,0.0,0.0,0.09966113711329688,0.026372187697786986,0.025206664962216775
48113018137,4386.0,0,Stable,0,0,0,0.0052724889265996,-0.1502216695431548,0.0,0.0,0.0,0.0,0,27,1114,2.424,SRP SUB LLC,PROGRESS RESIDENTIAL,20191 IH BORROWER LP,0.0052724889265996,0.0,0.0,0.0,0.18204867849482415,0.026403515438082354,0.0416904387865813
48113018138,4740.0,0,Stable,0,0,0,0.0129883650256744,0.2106617853951177,0.0,0.0,0.0,0.0,0,107,715,14.965,CASTLEGLEN HOMES LLC,BOBTOWN VILLAS PROPERTY LLC,AMH 2014 2 BORROWER LLC,0.0129883650256744,0.0,0.0,0.0,1.0,0.06504299985168772,0.21300859997033755
48113018140,6087.0,0,Historic Loss,0,0,0,0.0051751980220397,-0.0186702946620261,0.0,0.0,0.0,0.0,0,31,1887,1.643,HON III LLC,2018 4 IH BORROWER LP,PEAK PROPERTIES LP,0.0051751980220397,0.0,0.0,0.0,0.12339355559694558,0.025916303053894564,0.02986197173016803
48113019042,8518.0,0,Historic Loss,0,0,0,0.0251820076699905,7.824341764465365e-05,0.0,0.0,0.0,0.0,0,3,1462,0.205,SEVEN POINTS BORROWER LLC,CERBERUS SFR HOLDINGS LP,PR BORROWER 26 LLC,0.0251820076699905,0.0,0.0,0.0,0.015396030978316398,0.12610619719315636,0.02830044563429455
48113019050,3057.0,0,Historic Loss,0,0,0,0.0251820076699905,-0.9365799109757564,0.0,0.0,0.0,0.0,0,6,1082,0.555,OP SPE PHX1 LLC,OPENDOOR PROPERTY TRUST I,TCHARYKOW INVESTMENTS LLC,0.0251820076699905,0.0,0.0,0.0,0.041681937526661474,0.12610619719315636,0.03355762694396357
48113019052,1316.0,0,Historic Loss,0,0,0,0.0265032558265151,-0.0292205739737351,0.0,0.0,0.0,0.0,0,0,0,0.0,,,,0.0265032558265151,0.0,0.0,0.0,0.0,0.13272273002688845,0.02654454600537769
48113019053,1397.0,0,Stable,0,0,0,0.0584458671290372,-0.0500914824336982,0.0,0.0,0.0,0.0,0,0,0,0.0,,,,0.0584458671290372,0.0,0.0,0.0,0.0,0.29268460806970126,0.05853692161394025
48113019039,5635.0,0,Historic Loss,0,0,0,0.0503567198893325,-0.3292164122187266,0.0,0.0,0.0,0.0,0,11,1824,0.603,VM PRONTO LLC,TRICON SFR 2020 2,FZ HOMES LLC,0.0503567198893325,0.0,0.0,0.0,0.04528686185329165,0.25217586030411604,0.05949254443148154
48113019213,3334.0,0,Susceptible,0,0,0,0.1076845496099403,1.029741412004432,594200.0,178.2243551289742,0.0,0.0,0,0,0,0.0,,,,0.1076845496099403,0.012101772464119179,0.0,0.0,0.0,0.5392615722196896,0.11027266893676176
48113013726,2599.0,0,Historic Loss,0,0,0,0.138683728439842,-0.3798571295907518,0.0,0.0,0.0,0.0,0,0,734,0.0,,,,0.138683728439842,0.0,0.0,0.0,0.0,0.6944989388974901,0.13889978777949802
48113016624,3914.0,1,Historic Loss,0,0,0,0.000290937499341,0.2517587945102184,0.0,0.0,0.0,0.0,0,95,1084,8.764,PROGRESS RESIDENTIAL,SFR JV 1 2021 1 BORROWER LLC,CERBERUS SFR HOLDINGS LP,0.000290937499341,0.0,0.0,0.0,0.6581990999705605,0.001456953795884289,0.13193121075328895
48113016622,4081.0,1,Stable,0,0,0,0.0236603112043222,0.2642950183396158,0.0,0.0,0.0,0.0,0,65,1046,6.214,PROGRESS RESIDENTIAL,AMH 2014 3 BORROWER LLC,FYR SFR BORROWER LLC,0.0236603112043222,0.0,0.0,0.0,0.46668749511833224,0.11848586139298987,0.11703467130226441
48113010903,4418.0,1,Susceptible,0,0,0,0.001518018186797,0.8397601735846054,0.0,0.0,0.0,0.0,0,8,377,2.122,2018 1 IH BORROWER LP,RS RENTAL IIIA LLC,RESICAP TEXAS OWNER LLC,0.001518018186797,0.0,0.0,0.0,0.15936769627310923,0.007601915753331687,0.033393922405288184
48113001703,3758.0,0,Historic Loss,1,0,1,0.1996888989636197,-0.8099495361612196,133705.0,35.578765300691856,3511824.3243243243,934.4929016296765,1,0,213,0.0,,,,0.1996888989636197,0.0024158657884422547,0.9331869510665054,1.0,0.0,1.0,0.5871205633709895
48113019212,2793.0,0,Susceptible,0,0,0,0.1110332116901586,0.6263261402961301,450000.0,161.1170784103115,0.0,0.0,0,0,0,0.0,,,,0.1110332116901586,0.010940155859137438,0.0,0.0,0.0,0.5560309675020402,0.11339422467223552
48113020300,2288.0,0,Dynamic,1,0,0,0.1541134637343308,0.4906039872169268,111485381.0,48726.12805944056,0.0,0.0,1,10,464,2.155,SAFNA REALTY LLC,GREAT INVESTMENTS LLC,DESOTO REAL ESTATE RESOURCE LLC,0.1541134637343308,1.0,0.0,1.0,0.1618460817476675,0.7717678074954379,0.586722777848621
48113020500,6363.0,0,Dynamic,1,0,0,0.1682402024094925,0.5784661440935324,7806479.0,1226.8550997956938,0.0,0.0,1,5,685,0.73,AMH 2015 1 BORROWER LLC,SFR TEXAS SUB 2024A LLC,AMH 2014 3 BORROWER LLC,0.1682402024094925,0.08330579315844582,0.0,1.0,0.054824890800834004,0.8425115431185953,0.396128445415575
48113020600,2023.0,0,Stable,0,0,0,0.0809964162174632,-1.6909994995001538,0.0,0.0,0.0,0.0,0,0,928,0.0,,,,0.0809964162174632,0.0,0.0,0.0,0.0,0.4056130142328018,0.08112260284656037
