gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,Quarter,code_str,total_units_num
Census Tract,TX Texas,TX Texas 113 Dallas County 48113008705,7,Housing Choice Vouchers,3,,TX Texas Dallas County 008705,48113008705,10,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113008705,10
Census Tract,TX Texas,TX Texas 113 Dallas County 48113008801,7,Summary of All HUD Programs,1,,TX Texas Dallas County 008801,48113008801,137,86,126,100,7,13,1.5,194,347,1199,13288,8630,6,10,60,15,10,10,-1,88,18,98,95,1,17,59,17,43,55,39,2,19,13,65,4,99,98,-1,-1,1,-1,1,-1,1,0,57,93,29,157,69,20,11,10,18,98,81,,19100,19000,,,TX,,,2023-12-31,48113008801,137
Census Tract,TX Texas,TX Texas 113 Dallas County 48113008801,7,Housing Choice Vouchers,3,,TX Texas Dallas County 008801,48113008801,62,77,52,100,4,6,2.3,119,408,1613,13902,6075,14,12,42,16,16,21,-1,75,17,96,92,2,40,87,42,31,94,31,6,46,17,31,4,100,98,-1,-1,-1,-1,2,-1,2,0,57,138,71,157,25,48,27,23,18,98,81,,19100,19000,,,TX,,,2023-12-31,48113008801,62
Census Tract,TX Texas,TX Texas 113 Dallas County 48113008801,7,Project Based Section 8,5,,TX Texas Dallas County 008801,48113008801,75,94,74,100,8,18,1.0,75,304,919,12856,12685,-1,8,72,14,7,3,-1,97,18,100,97,-1,-1,39,-1,100,45,52,-1,-1,11,89,4,99,99,-1,-1,1,-1,-1,-1,0,0,-1,62,-1,-1,100,-1,-1,-1,18,98,81,,19100,19000,,,TX,,,2023-12-31,48113008801,75
Census Tract,TX Texas,TX Texas 113 Dallas County 48113008802,7,Summary of All HUD Programs,1,,TX Texas Dallas County 008802,48113008802,213,91,193,100,7,13,2.7,529,263,1083,11175,4077,35,7,31,5,21,25,-1,74,13,100,92,1,68,91,67,20,73,13,8,63,17,13,1,75,72,-1,-1,-1,-1,2,1,3,0,-1,98,100,123,19,29,52,11,28,99,80,,19100,19000,,,TX,,,2023-12-31,48113008802,213
Census Tract,TX Texas,TX Texas 113 Dallas County 48113008802,7,Housing Choice Vouchers,3,,TX Texas Dallas County 008802,48113008802,14,76,11,100,4,-1,2.7,30,311,1584,12713,4661,18,9,55,9,9,9,-1,91,15,100,100,-1,45,91,45,20,83,30,-1,45,-1,55,-1,100,91,-1,-1,-1,-1,9,-1,9,0,-1,196,100,338,-1,45,55,55,28,99,80,,19100,19000,,,TX,,,2023-12-31,48113008802,14
Census Tract,TX Texas,TX Texas 113 Dallas County 48113008802,7,Project Based Section 8,5,,TX Texas Dallas County 008802,48113008802,199,92,182,100,7,14,2.7,499,261,1055,11082,4042,36,7,30,5,22,26,-1,73,13,100,91,1,69,91,69,20,70,12,8,64,18,10,1,73,71,-1,-1,-1,-1,1,1,2,0,-1,92,100,110,20,28,52,9,28,99,80,,19100,19000,,,TX,,,2023-12-31,48113008802,199
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009001,7,Summary of All HUD Programs,1,,TX Texas Dallas County 009001,48113009001,117,78,98,100,5,2,2.3,226,442,1527,16511,7160,12,7,37,8,36,44,1,48,20,97,77,-1,50,94,50,20,88,18,1,62,20,16,-1,97,97,-1,-1,3,-1,-1,-1,0,0,50,168,100,145,27,46,28,13,13,95,46,,19100,19000,,,TX,,,2023-12-31,48113009001,117
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009001,7,Housing Choice Vouchers,3,,TX Texas Dallas County 009001,48113009001,117,78,98,100,5,2,2.3,226,442,1527,16511,7160,12,7,37,8,36,44,1,48,20,97,77,-1,50,94,50,20,88,18,1,62,20,16,-1,97,97,-1,-1,3,-1,-1,-1,0,0,50,168,100,145,27,46,28,13,13,95,46,,19100,19000,,,TX,,,2023-12-31,48113009001,117
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009002,7,Summary of All HUD Programs,1,,TX Texas Dallas County 009002,48113009002,128,89,122,100,7,24,1.1,135,331,636,13751,12427,6,8,55,18,13,2,-1,95,19,98,90,-1,-1,52,-1,55,5,10,-1,4,5,91,7,85,66,-1,1,13,-1,5,14,19,0,4,71,99,82,97,-1,3,2,16,93,77,,19100,19000,,,TX,,,2023-12-31,48113009002,128
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009002,7,Housing Choice Vouchers,3,,TX Texas Dallas County 009002,48113009002,10,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113009002,10
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009002,7,Project Based Section 8,5,,TX Texas Dallas County 009002,48113009002,118,90,114,100,7,23,1.1,121,323,565,13738,12943,4,8,57,19,12,2,-1,97,19,99,90,-1,-1,53,-1,100,5,7,-1,2,2,96,7,85,64,-1,1,13,-1,5,15,20,0,-1,67,100,69,100,-1,-1,-1,16,93,77,,19100,19000,,,TX,,,2023-12-31,48113009002,118
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009101,7,Summary of All HUD Programs,1,,TX Texas Dallas County 009101,48113009101,18,77,15,100,4,7,2.2,33,520,1633,15848,7204,-1,7,53,27,13,33,-1,67,18,100,93,-1,20,100,20,50,71,27,-1,20,33,47,-1,100,87,-1,-1,-1,-1,13,-1,13,0,16,257,100,185,13,60,27,60,22,94,86,,19100,19000,,,TX,,,2023-12-31,48113009101,18
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009101,7,Housing Choice Vouchers,3,,TX Texas Dallas County 009101,48113009101,18,77,15,100,4,7,2.2,33,520,1633,15848,7204,-1,7,53,27,13,33,-1,67,18,100,93,-1,20,100,20,50,71,27,-1,20,33,47,-1,100,87,-1,-1,-1,-1,13,-1,13,0,16,257,100,185,13,60,27,60,22,94,86,,19100,19000,,,TX,,,2023-12-31,48113009101,18
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009103,7,Summary of All HUD Programs,1,,TX Texas Dallas County 009103,48113009103,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113009103,6
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009103,7,Public Housing,2,,TX Texas Dallas County 009103,48113009103,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113009103,1
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009103,7,Housing Choice Vouchers,3,,TX Texas Dallas County 009103,48113009103,4,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113009103,4
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009103,7,Project Based Section 8,5,,TX Texas Dallas County 009103,48113009103,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113009103,1
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009104,7,Summary of All HUD Programs,1,,TX Texas Dallas County 009104,48113009104,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113009104,2
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009104,7,Housing Choice Vouchers,3,,TX Texas Dallas County 009104,48113009104,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113009104,2
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009105,7,Summary of All HUD Programs,1,,TX Texas Dallas County 009105,48113009105,57,93,52,99,7,19,1.1,55,353,481,14714,13912,2,6,51,24,18,-1,2,96,21,100,88,-1,2,69,2,-1,6,5,-1,2,-1,98,12,88,54,-1,2,10,-1,4,29,33,0,-1,63,4,173,96,2,2,2,39,96,83,,19100,19000,,,TX,,,2023-12-31,48113009105,57
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009105,7,Housing Choice Vouchers,3,,TX Texas Dallas County 009105,48113009105,4,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113009105,4
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009105,7,202/PRAC,8,,TX Texas Dallas County 009105,48113009105,53,94,49,98,7,20,1.0,49,358,422,15094,15094,2,6,49,24,18,-1,2,98,21,100,88,-1,-1,67,-1,-1,2,2,-1,-1,-1,100,12,90,57,-1,2,8,-1,-1,31,31,0,-1,60,-1,-1,100,-1,-1,-1,39,96,83,,19100,19000,,,TX,,,2023-12-31,48113009105,53
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009202,7,Summary of All HUD Programs,1,,TX Texas Dallas County 009202,48113009202,10,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113009202,10
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009202,7,Public Housing,2,,TX Texas Dallas County 009202,48113009202,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113009202,1
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009202,7,Housing Choice Vouchers,3,,TX Texas Dallas County 009202,48113009202,9,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113009202,9
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009203,7,Summary of All HUD Programs,1,,TX Texas Dallas County 009203,48113009203,4,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113009203,4
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009203,7,Housing Choice Vouchers,3,,TX Texas Dallas County 009203,48113009203,4,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113009203,4
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009204,7,Summary of All HUD Programs,1,,TX Texas Dallas County 009204,48113009204,17,91,16,100,8,6,3.3,53,373,995,14264,4306,25,13,25,13,25,31,-1,69,16,100,81,-1,63,88,63,8,100,11,-1,63,19,19,-1,100,81,-1,-1,-1,6,6,6,19,0,46,126,100,136,6,6,88,31,20,93,100,,19100,19000,,,TX,,,2023-12-31,48113009204,17
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009204,7,Public Housing,2,,TX Texas Dallas County 009204,48113009204,11,97,11,100,10,-1,4.2,46,328,774,14129,3379,36,18,9,-1,36,36,-1,64,14,100,73,-1,82,100,82,-1,-1,4,-1,91,9,-1,-1,100,73,-1,-1,-1,9,9,9,27,0,-1,80,100,108,-1,-1,100,9,20,93,100,,19100,19000,,,TX,,,2023-12-31,48113009204,11
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009204,7,Housing Choice Vouchers,3,,TX Texas Dallas County 009204,48113009204,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113009204,6
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009301,7,Summary of All HUD Programs,1,,TX Texas Dallas County 009301,48113009301,4,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113009301,4
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009301,7,Housing Choice Vouchers,3,,TX Texas Dallas County 009301,48113009301,4,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113009301,4
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009303,7,Summary of All HUD Programs,1,,TX Texas Dallas County 009303,48113009303,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113009303,5
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009303,7,Housing Choice Vouchers,3,,TX Texas Dallas County 009303,48113009303,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113009303,5
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009304,7,Summary of All HUD Programs,1,,TX Texas Dallas County 009304,48113009304,700,86,627,100,5,10,2.4,1520,333,1251,12428,5127,25,11,33,9,23,26,1,67,15,99,88,2,53,88,53,22,67,16,6,59,18,17,-1,95,91,1,-1,2,1,2,1,3,1,28,98,61,135,22,55,24,13,53,98,41,,19100,19000,,,TX,,,2023-12-31,48113009304,700
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009304,7,Housing Choice Vouchers,3,,TX Texas Dallas County 009304,48113009304,369,77,307,100,4,6,2.4,743,404,1560,13747,5680,18,13,36,7,27,30,1,64,16,98,87,1,52,89,51,26,83,21,3,60,18,19,-1,98,94,0,-1,2,1,2,-1,3,0,28,136,79,149,24,46,30,14,53,98,41,,19100,19000,,,TX,,,2023-12-31,48113009304,369
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009304,7,Project Based Section 8,5,,TX Texas Dallas County 009304,48113009304,331,96,320,100,6,14,2.4,777,265,977,11163,4597,31,9,30,10,19,23,1,70,13,100,89,3,55,88,55,18,47,11,9,57,19,15,-1,93,88,1,-1,3,1,1,1,3,2,-1,63,43,110,19,63,18,11,53,98,41,,19100,19000,,,TX,,,2023-12-31,48113009304,331
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009401,7,Summary of All HUD Programs,1,,TX Texas Dallas County 009401,48113009401,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113009401,1
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009401,7,Public Housing,2,,TX Texas Dallas County 009401,48113009401,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113009401,1
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009402,7,Summary of All HUD Programs,1,,TX Texas Dallas County 009402,48113009402,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113009402,1
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009402,7,Public Housing,2,,TX Texas Dallas County 009402,48113009402,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113009402,1
Census tract,TX Texas,TX Texas 113 Dallas County 48113009500,7,Summary of All HUD Programs,1,,TX Texas Dallas County 009500,48113009500,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,TX,,,2023-12-31,48113009500,0
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009603,7,Summary of All HUD Programs,1,,TX Texas Dallas County 009603,48113009603,16,71,13,100,4,15,1.6,21,383,1717,14535,8998,46,-1,8,8,38,54,-1,46,19,92,69,-1,23,92,23,25,-1,19,-1,54,38,8,-1,100,100,-1,-1,-1,-1,-1,-1,0,0,4,136,85,182,46,38,15,31,3,27,68,,19100,19000,,,TX,,,2023-12-31,48113009603,16
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009603,7,Housing Choice Vouchers,3,,TX Texas Dallas County 009603,48113009603,16,71,13,100,4,15,1.6,21,383,1717,14535,8998,46,-1,8,8,38,54,-1,46,19,92,69,-1,23,92,23,25,-1,19,-1,54,38,8,-1,100,100,-1,-1,-1,-1,-1,-1,0,0,4,136,85,182,46,38,15,31,3,27,68,,19100,19000,,,TX,,,2023-12-31,48113009603,16
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009604,7,Summary of All HUD Programs,1,,TX Texas Dallas County 009604,48113009604,7,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113009604,7
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009604,7,Housing Choice Vouchers,3,,TX Texas Dallas County 009604,48113009604,7,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113009604,7
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009605,7,Summary of All HUD Programs,1,,TX Texas Dallas County 009605,48113009605,93,83,91,100,6,12,1.1,103,341,1731,14150,12502,6,8,49,8,28,7,-1,87,19,100,85,-1,2,38,2,68,85,76,-1,4,16,79,9,65,36,-1,19,35,-1,10,-1,10,4,4,68,4,274,97,1,2,2,2,82,49,,19100,19000,,,TX,,,2023-12-31,48113009605,93
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009605,7,Housing Choice Vouchers,3,,TX Texas Dallas County 009605,48113009605,93,83,91,100,6,12,1.1,103,341,1731,14150,12502,6,8,49,8,28,7,-1,87,19,100,85,-1,2,38,2,68,85,76,-1,4,16,79,9,65,36,-1,19,35,-1,10,-1,10,4,4,68,4,274,97,1,2,2,2,82,49,,19100,19000,,,TX,,,2023-12-31,48113009605,93
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009607,7,Summary of All HUD Programs,1,,TX Texas Dallas County 009607,48113009607,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113009607,2
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009607,7,Public Housing,2,,TX Texas Dallas County 009607,48113009607,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113009607,1
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009607,7,Housing Choice Vouchers,3,,TX Texas Dallas County 009607,48113009607,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113009607,1
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009608,7,Summary of All HUD Programs,1,,TX Texas Dallas County 009608,48113009608,8,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113009608,8
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009608,7,Public Housing,2,,TX Texas Dallas County 009608,48113009608,4,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113009608,4
Census Tract,TX Texas,TX Texas 113 Dallas County 48113009608,7,Housing Choice Vouchers,3,,TX Texas Dallas County 009608,48113009608,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113009608,2
